x,y,z,value,magnitude,label
410,374,270,63.0,7.106335201775948,background
301,336,284,127.0,17.592612085759182,liver
188,351,284,63.0,40.50308630215727,liver
381,283,215,131.0,18.027756377319946,liver
325,344,224,6.0,14.781745499094482,background
382,283,278,54.0,20.493901531919196,liver
340,327,267,74.0,25.51960031034969,liver
333,281,293,67.0,19.570385790780925,liver
209,344,170,-52.0,17.349351572897472,background
351,370,242,92.0,18.048545647780045,liver
319,225,295,-869.0,38.58756276314948,background
219,387,251,50.0,22.34390297150433,liver
395,405,279,62.0,18.214005600086985,background
274,412,205,-100.0,13.47219358530748,background
416,267,280,69.0,7.0178344238090995,liver
246,367,219,4.0,7.615773105863909,background
238,395,269,80.0,18.57417562100671,liver
421,284,195,51.0,19.196353820452465,liver
185,422,241,-29.0,45.664537663267765,background
341,238,187,3.0,136.58788379647734,background
461,401,284,-1006.0,15.580436450882884,background
277,196,233,242.0,27.101660465735304,background
341,255,259,83.0,33.4776044543214,liver
406,345,243,85.0,12.186057606953941,liver
191,366,278,76.0,14.300349646075091,liver
204,279,234,50.0,29.508473359359,background
463,244,216,-72.0,49.84475900232641,background
217,347,229,-111.0,14.33527118683145,background
430,371,212,-18.0,10.331989159885913,background
382,277,258,96.0,56.97587208634897,liver
262,279,269,-14.0,45.659062627259445,liver
423,274,178,82.0,15.329709716755891,liver
414,331,208,95.0,33.4888040992807,liver
255,281,184,-13.0,44.00852190201348,background
200,171,206,61.0,21.041625412500814,background
432,275,204,72.0,34.90701935141412,liver
298,327,269,75.0,36.837480912787726,liver
140,337,237,-22.0,10.452272480183437,background
277,409,235,92.0,19.09842925478428,liver
243,326,267,64.0,25.01499550269798,liver
405,258,259,103.0,14.317821063276353,liver
302,372,237,87.0,21.301408404140794,liver
381,403,287,69.0,12.893796958227627,background
424,323,185,93.0,12.12435565298214,liver
426,281,226,107.0,9.630680142129112,liver
442,260,180,69.0,14.361406616345072,liver
127,234,224,38.0,90.93129274347748,background
255,389,239,93.0,15.443445211480501,liver
322,356,264,86.0,21.615966321217286,liver
391,355,246,102.0,17.69180601295413,liver
162,241,253,-55.0,53.04007918546125,background
405,284,189,100.0,6.383572667401852,liver
458,262,295,-828.0,24.78911051248108,background
219,266,263,-108.0,19.13765920900464,background
256,237,284,29.0,44.379049111038874,background
151,311,275,75.0,6.363961030678928,liver
398,241,203,65.0,16.416455159382004,liver
369,359,216,48.0,10.535653752852738,liver
448,364,228,29.0,33.28287848128524,background
280,400,246,94.0,7.0,liver
280,400,265,102.0,8.514693182963201,liver
184,156,182,-6.0,23.205602771744587,background
212,276,211,-59.0,119.46024443303304,background
378,243,227,87.0,30.376800358168072,liver
249,273,270,-13.0,56.890245209526036,background
398,204,225,-44.0,57.60859310901456,liver
433,198,239,66.0,16.926310879810757,liver
292,277,287,101.0,19.96246477767713,liver
426,186,261,71.0,20.53655277791285,liver
142,260,173,-87.0,45.0832563153994,background
343,338,259,106.0,28.434134416225863,liver
419,306,216,57.0,4.153311931459037,liver
223,315,266,106.0,27.527259217001607,liver
414,293,232,96.0,25.342651794948374,liver
295,187,197,82.0,47.92181131802094,background
411,250,199,78.0,10.828203913853857,liver
311,380,200,-105.0,16.78541033159452,background
225,386,258,86.0,21.213203435596427,liver
445,210,238,85.0,7.416198487095663,liver
401,325,171,-62.0,41.78815621680382,background
355,199,248,79.0,25.283393759541063,liver
246,253,204,151.0,34.84967718645325,background
459,160,272,35.0,31.96482441684922,background
259,363,282,93.0,17.080690852538723,liver
434,179,262,66.0,19.79898987322333,liver
182,395,164,18.0,25.627134057478997,background
365,208,261,76.0,8.306623862918075,liver
362,259,240,130.0,20.377683872314833,liver
389,311,186,49.0,28.609439001839934,liver
284,387,245,108.0,14.150971698084906,liver
349,299,262,63.0,25.95187854472196,liver
311,391,273,98.0,2.179449471770337,liver
267,383,275,76.0,12.379418403139947,liver
243,314,282,74.0,9.874208829065749,liver
314,374,298,-854.0,71.8644557483044,background
428,248,228,114.0,21.11279233071741,liver
407,244,178,64.0,5.196152422706632,liver
366,236,202,145.0,30.315012782448235,background
288,175,199,29.0,22.693611435820433,background
420,263,255,73.0,16.545392107774298,liver
255,169,176,-106.0,23.600847442411894,background
438,214,252,74.0,9.12414379544733,liver
411,298,237,86.0,22.9128784747792,liver
293,252,198,111.0,43.64057744805859,background
252,152,285,193.0,243.65344241360515,background
415,324,244,75.0,6.082762530298219,liver
304,269,257,60.0,5.766281297335398,liver
348,257,292,86.0,7.158910531638177,liver
138,294,202,-56.0,43.8092455995307,background
403,348,190,87.0,15.588457268119896,liver
171,378,266,90.0,8.760707733967616,liver
333,386,242,83.0,31.06847276581197,liver
374,224,263,106.0,17.621010186706094,liver
329,230,185,59.0,28.50438562747845,background
184,403,183,-75.0,31.571347769773784,background
157,291,169,-81.0,34.02939905434711,background
231,193,297,42.0,53.61902647381804,background
390,270,253,122.0,42.99127818523194,liver
245,297,266,56.0,8.32165848854662,liver
201,366,280,70.0,36.35587985457098,liver
307,281,243,80.0,12.031209415515965,liver
289,393,243,71.0,20.82666559965853,liver
254,268,241,17.0,74.00337830126406,background
381,243,212,-53.0,12.36931687685298,liver
385,333,260,69.0,33.54101966249684,liver
275,373,273,113.0,22.47220505424423,liver
282,263,274,89.0,25.401771591761076,liver
331,364,270,92.0,24.8746859276655,liver
318,394,297,-715.0,250.75934678492047,background
219,286,184,66.0,23.515952032609693,background
323,382,260,102.0,20.73041244162788,liver
274,388,261,112.0,16.28649747490233,liver
422,251,228,101.0,29.732137494637012,liver
380,221,230,74.0,18.35755975068582,liver
132,213,240,77.0,22.863726730347352,background
440,243,271,68.0,14.849242404917497,liver
291,362,237,75.0,32.69174207655505,liver
301,276,191,124.0,31.448370387032774,background
339,244,267,83.0,12.884098726725126,liver
319,305,164,-101.0,36.718523935474316,background
427,262,252,53.0,19.50640920313116,liver
216,367,263,80.0,13.756816492197604,liver
393,214,261,101.0,18.894443627691185,liver
324,203,180,38.0,16.439282222773596,background
407,205,237,58.0,24.19194080680589,liver
331,400,256,68.0,5.5677643628300215,liver
408,314,242,98.0,12.893796958227627,liver
177,412,223,45.0,47.2493386197098,background
375,359,214,96.0,19.5,liver
289,287,260,69.0,13.955285736952863,liver
217,156,209,83.0,21.828879952943073,background
322,244,165,59.0,28.337254630609507,background
396,304,285,93.0,11.324751652906125,liver
399,171,230,-98.0,14.866068747318506,background
417,294,270,86.0,4.69041575982343,liver
380,325,282,86.0,26.565955657570463,liver
267,311,286,95.0,17.635192088548397,liver
401,371,160,-109.0,27.663152387246107,background
464,278,185,45.0,7.211102550927978,background
406,285,193,65.0,16.560495161679196,liver
332,221,276,35.0,8.52936105461599,liver
447,418,240,-994.0,2.345207879911715,background
195,414,217,80.0,63.486218977034696,background
230,259,218,105.0,23.03258561256204,background
207,382,159,-55.0,57.554322166106694,background
278,272,235,116.0,20.445048300260872,background
421,246,279,84.0,16.140012391568973,liver
274,265,292,-6.0,80.66132902450839,background
383,335,256,83.0,27.290108097990377,liver
218,183,172,51.0,90.81024171314598,background
200,290,186,48.0,32.931747600150224,background
185,277,184,33.0,14.849242404917497,background
345,256,280,140.0,15.524174696260024,liver
236,352,281,81.0,16.240381768911714,liver
294,314,252,102.0,34.23813663153998,liver
439,266,245,82.0,10.816653826391969,liver
315,289,260,112.0,31.52776554086889,liver
429,315,229,105.0,31.737202145116697,liver
321,294,257,81.0,19.30673457630782,liver
218,327,265,80.0,37.60983913818298,liver
253,188,265,155.0,16.070158679988197,background
395,250,190,54.0,45.458772530722825,liver
379,249,292,80.0,53.23297850017412,liver
171,159,229,-86.0,6.383572667401852,background
411,319,251,94.0,10.88577052853862,liver
331,385,257,82.0,10.283481900601567,liver
255,202,232,176.0,110.80839318391004,background
363,166,246,28.0,114.54365979834938,background
155,301,286,-134.0,264.76499013275907,background
320,337,263,67.0,30.008332176247315,liver
425,335,255,87.0,18.874586088176873,liver
224,387,276,60.0,18.027756377319946,liver
234,355,256,90.0,19.467922333931785,liver
333,210,280,60.0,20.310096011589902,liver
365,294,226,66.0,30.079062485390065,liver
381,334,296,9.0,265.2390431290235,background
375,322,220,75.0,16.62077013859466,liver
394,171,266,68.0,13.257073583562851,liver
401,287,243,38.0,16.332482971061076,liver
236,300,198,70.0,31.921779399024736,background
384,243,266,67.0,12.874393189583733,liver
410,279,271,78.0,4.527692569068709,liver
175,284,210,87.0,31.32491021535417,background
221,270,193,-39.0,93.38763301422732,background
416,190,235,67.0,17.014699527173555,liver
440,328,282,-886.0,43.8520238985614,background
378,325,236,104.0,16.695807857064,liver
450,188,260,61.0,6.48074069840786,background
436,405,252,-987.0,30.87879531328902,background
415,313,175,109.0,27.77138815399763,liver
206,202,222,90.0,19.981241202688086,background
160,415,255,41.0,23.382685902179844,background
246,197,239,199.0,49.756909067987735,background
280,156,257,-5.0,24.228082879171435,background
454,267,198,-57.0,10.124228365658293,background
401,307,197,85.0,25.089838580588754,liver
443,239,237,79.0,17.09532099727876,liver
169,290,173,-97.0,5.5677643628300215,background
397,256,220,73.0,21.95449840010015,liver
327,397,229,79.0,13.0,liver
425,242,236,101.0,18.506755523321747,liver
384,272,280,54.0,10.988630487917955,liver
328,321,294,69.0,11.434596626029272,liver
353,260,261,100.0,27.184554438136374,liver
172,255,165,10.0,29.563490998188964,background
400,249,238,148.0,30.789608636681304,liver
325,249,198,-94.0,33.29038900343461,background
421,247,273,85.0,12.062338081814818,liver
406,362,266,97.0,11.090536506409418,liver
274,186,163,489.0,447.9483787223702,background
210,341,279,69.0,26.315394733881533,liver
406,306,220,88.0,17.979154596365202,liver
241,202,200,264.0,59.68877616436779,background
388,318,195,102.0,3.3166247903554,liver
397,226,275,68.0,6.244997998398398,liver
288,279,271,110.0,19.525624189766635,liver
413,299,231,72.0,14.798648586948742,liver
371,335,291,84.0,5.522680508593631,liver
435,292,207,48.0,17.902513789968157,liver
313,297,287,138.0,37.074249823833256,liver
164,310,274,77.0,16.070158679988197,liver
287,373,268,98.0,20.12461179749811,liver
435,156,237,72.0,217.5385023392411,background
288,251,201,111.0,15.56438241627338,background
415,348,197,89.0,34.478254016118626,liver
206,399,190,-113.0,22.621892051727237,background
426,282,294,-846.0,100.14489502715553,background
267,366,260,76.0,30.14548058996572,liver
397,296,178,84.0,13.536986370680884,liver
387,171,275,55.0,15.107944929738128,liver
383,192,228,139.0,7.858116822750856,background
190,213,223,121.0,8.860022573334675,background
381,305,243,100.0,19.09842925478428,liver
356,388,177,-969.0,23.973944189473706,background
194,156,286,-793.0,20.143237078483686,background
329,312,263,135.0,18.131464364468744,liver
335,180,197,64.0,13.711309200802088,background
457,398,172,-983.0,16.889345754054535,background
268,243,296,-875.0,19.589538024159733,background
447,242,252,74.0,7.516648189186454,liver
264,357,246,49.0,27.147743920996454,liver
407,173,236,89.0,10.63014581273465,liver
161,356,265,71.0,39.25238846235984,liver
413,320,232,71.0,7.582875444051551,liver
346,293,255,109.0,10.14889156509222,liver
332,370,250,138.0,12.041594578792296,liver
457,255,162,50.0,16.408839081421938,background
155,344,241,24.0,13.991068579633222,background
149,342,273,65.0,20.778594755180148,liver
409,269,219,91.0,19.448650338776723,liver
347,330,285,73.0,23.205602771744587,liver
374,371,238,92.0,15.628499608087784,liver
268,370,259,92.0,14.106735979665885,liver
307,344,246,43.0,30.40970239906994,liver
308,207,252,-65.0,27.358728040608906,background
334,254,286,143.0,8.261355820929152,liver
399,326,288,81.0,15.945218719101975,liver
427,334,182,40.0,37.589892258425,liver
233,157,191,38.0,9.848857801796104,background
258,244,209,4.0,84.76142990771216,background
450,280,297,-820.0,34.532593299664015,background
336,351,233,79.0,24.834451876375287,liver
165,193,207,118.0,9.12414379544733,background
363,311,269,63.0,7.516648189186454,liver
152,169,251,-107.0,31.788362650504666,background
260,255,240,-5.0,60.35934061932751,background
381,202,283,63.0,12.757350822173073,liver
445,243,234,82.0,20.03746490951388,liver
411,240,195,43.0,14.874474780643517,liver
196,327,224,-87.0,17.370952766040208,background
271,408,234,95.0,16.740669042783207,liver
354,216,255,86.0,16.0312195418814,liver
150,344,267,91.0,13.388427838995884,liver
424,343,230,95.0,9.924716620639604,liver
308,197,225,25.0,16.605721905415614,background
252,340,286,75.0,3.605551275463989,liver
229,282,160,-15.0,104.16933329920087,background
127,383,191,80.0,14.300349646075091,background
370,360,241,60.0,11.247221879201993,liver
197,385,259,74.0,3.4641016151377544,liver
209,312,213,-25.0,37.37311868174771,background
394,290,236,87.0,20.155644370746373,liver
312,283,277,86.0,5.361902647381804,liver
201,245,274,40.0,26.1725046566048,background
174,157,211,69.0,28.926631328241456,background
376,355,287,87.0,10.63014581273465,liver
370,305,262,82.0,30.18691769624716,liver
416,257,229,79.0,19.026297590440446,liver
396,191,251,71.0,17.507141400011598,liver
246,315,282,75.0,11.489125293076057,liver
371,380,205,-91.0,13.322912594474229,background
299,307,271,74.0,9.9498743710662,liver
297,240,184,30.0,57.80787143633642,background
181,160,212,71.0,17.979154596365202,background
361,324,230,73.0,3.427827300200522,liver
370,168,272,64.0,7.0,liver
395,350,282,61.0,10.452272480183437,liver
226,296,173,21.0,32.10529551335729,background
391,238,160,-89.0,16.748134224444225,background
213,243,217,121.0,35.89916433567779,background
406,218,293,-896.0,10.606601717798213,background
424,263,225,51.0,20.566963801203133,liver
394,360,267,88.0,23.643180835073778,liver
418,260,239,67.0,17.656443583009576,liver
383,371,225,88.0,15.074813431681335,liver
433,259,219,97.0,37.050641020095725,liver
264,309,273,74.0,15.803480629279107,liver
368,287,231,79.0,17.19738352191984,liver
297,243,227,70.0,3.8078865529319543,background
162,378,229,53.0,26.589471600616662,background
361,380,204,-106.0,17.881554742247666,background
372,225,278,41.0,10.44030650891055,liver
423,338,261,105.0,5.522680508593631,liver
353,252,243,67.0,27.897132469126642,liver
362,353,243,100.0,10.688779163215974,liver
378,275,284,50.0,14.044571905188139,liver
142,243,238,97.0,40.4103947023535,background
315,359,251,84.0,11.543396380615196,liver
319,372,244,119.0,47.230816211452456,liver
329,321,284,72.0,16.046806535881213,liver
262,187,211,241.0,37.73592452822641,background
260,396,249,82.0,17.95828499606797,liver
196,392,297,-100.0,15.173990905493518,background
200,316,285,106.0,15.976545308670458,liver
451,312,295,-871.0,8.660254037844387,background
430,271,229,90.0,9.16515138991168,liver
269,323,256,109.0,17.04406054905931,liver
202,361,259,70.0,35.947878936037384,liver
349,389,246,95.0,10.547511554864494,liver
373,316,164,-8.0,97.47179079097705,background
412,186,236,87.0,8.139410298049853,liver
259,293,170,65.0,63.62978862136821,background
394,191,261,74.0,21.891779278989635,liver
151,200,234,136.0,30.44667469527666,background
390,285,253,76.0,22.863726730347352,liver
383,329,241,103.0,21.88606862823929,liver
303,421,246,-110.0,13.937359864766353,background
407,417,176,-120.0,11.191514642799696,background
247,363,287,9.0,43.502873468312416,background
291,358,275,98.0,24.093567606313517,liver
411,252,252,70.0,32.882366094914765,liver
426,188,236,61.0,16.859715300087366,liver
252,183,225,210.0,58.96821177549816,background
391,321,226,58.0,12.639224659764539,liver
354,192,250,28.0,63.52164985262898,liver
182,324,285,123.0,20.784609690826528,liver
316,201,247,-90.0,9.539392014169456,background
218,338,285,43.0,19.157244060668017,liver
238,375,246,92.0,23.355941428253324,liver
395,201,229,12.0,69.11765331664553,liver
348,384,238,98.0,19.77371993328519,liver
451,305,198,-81.0,26.081602711489953,background
332,349,268,93.0,9.5524865872714,liver
431,226,233,62.0,18.980252896102307,liver
387,259,290,76.0,17.109938632268673,liver
262,343,205,32.0,85.47221770844605,background
357,270,242,118.0,20.445048300260872,liver
398,241,260,85.0,17.014699527173555,liver
450,208,267,110.0,16.446884203398525,liver
337,401,247,106.0,11.324751652906125,liver
264,387,164,-54.0,27.17075633838705,background
392,263,204,89.0,38.01315561749642,liver
396,344,191,72.0,11.672617529928752,liver
181,300,229,-9.0,58.58114030983009,background
421,245,287,75.0,105.60421393107379,liver
313,252,195,-102.0,29.483045975611137,background
175,324,278,95.0,22.14158982548453,liver
431,258,233,60.0,17.76935564391686,liver
406,323,199,92.0,13.509256086106296,liver
320,367,174,32.0,5.809475019311125,background
442,277,273,88.0,18.681541692269406,liver
178,396,284,-132.0,19.42935922772545,background
298,403,223,78.0,12.589678312014172,liver
426,285,287,74.0,7.7781745930520225,liver
271,333,289,75.0,32.47306576225903,liver
260,301,265,65.0,13.991068579633222,liver
261,279,270,-26.0,39.59482289390874,background
454,357,203,27.0,3.5,background
378,301,208,87.0,20.40833163195855,liver
404,263,222,79.0,2.5,liver
318,344,271,48.0,7.810249675906654,liver
384,215,230,81.0,23.18943725061046,liver
192,188,252,-103.0,17.0,background
256,347,202,-33.0,47.814746679241125,background
361,245,263,100.0,27.7173231030704,liver
143,312,263,23.0,9.327379053088816,background
338,293,296,66.0,21.383404780343096,liver
142,417,188,51.0,22.399776784602118,background
167,347,279,80.0,14.361406616345072,liver
326,253,264,74.0,22.483327155917117,liver
243,267,284,8.0,18.841443681416774,background
367,306,268,91.0,21.79449471770337,liver
433,216,248,70.0,12.718097341976904,liver
278,368,255,124.0,49.80963762164909,liver
412,176,270,78.0,7.262919523166975,liver
193,157,263,-88.0,30.52458025919439,background
414,268,253,102.0,47.29164831130334,liver
341,294,229,71.0,21.17781858454737,liver
375,310,239,107.0,44.3818656660578,liver
192,377,278,96.0,17.564168070250297,liver
372,327,286,75.0,16.023420358962067,liver
317,334,181,28.0,28.88771365130858,background
206,370,267,90.0,27.97320146139873,liver
444,254,260,91.0,29.795133830879163,liver
321,311,222,-13.0,46.416591861100706,background
223,343,183,-15.0,21.965882636488796,background
420,218,216,51.0,12.639224659764539,liver
346,262,268,90.0,29.090376415577712,liver
371,376,244,78.0,19.83053201505194,liver
364,355,283,62.0,6.041522986797286,liver
389,151,209,-127.0,13.294735800308331,background
175,422,286,53.0,7.19374728496908,background
263,383,255,57.0,19.576771950451892,liver
395,228,262,38.0,15.22333734763833,liver
187,386,227,-517.0,303.2165068066051,background
263,329,264,77.0,25.942243542145693,liver
409,304,222,85.0,17.428425057933374,liver
241,365,267,93.0,9.785192895390463,liver
406,225,247,81.0,18.01388353465182,liver
363,362,238,88.0,27.303845882952093,liver
299,182,183,68.0,45.63167759353145,background
358,379,270,83.0,7.842193570679061,liver
399,284,271,54.0,9.912113800799505,liver
263,388,251,93.0,16.867127793433,liver
299,314,285,69.0,19.091883092036785,liver
383,282,284,91.0,14.291605927956452,liver
261,403,177,-114.0,13.200378782444085,background
227,163,283,24.0,70.88194410426395,background
395,295,293,96.0,3.8078865529319543,liver
458,251,253,108.0,13.601470508735444,liver
427,285,199,103.0,23.50531854708632,liver
426,281,273,79.0,10.793516572461451,liver
417,215,227,73.0,21.236760581595302,liver
426,291,255,60.0,20.554804791094465,liver
390,330,282,81.0,12.216791722870616,liver
159,343,268,91.0,27.124711980037688,liver
343,234,271,81.0,27.90161285660741,liver
215,334,243,59.0,18.289341158171883,background
279,158,223,318.0,56.68333088307355,background
381,260,199,82.0,14.958275301651591,liver
327,308,281,83.0,21.43011899173684,liver
332,244,180,7.0,48.23639704621397,background
175,416,277,130.0,11.543396380615196,background
342,372,260,108.0,12.55985668708047,liver
315,364,269,87.0,12.90348790056394,liver
425,213,231,75.0,3.278719262151,liver
370,265,201,75.0,29.402380855978315,liver
427,299,236,76.0,14.594519519326424,liver
255,403,263,84.0,6.87386354243376,liver
438,151,236,40.0,9.513148795220223,background
342,310,290,91.0,13.200378782444085,liver
247,271,278,44.0,29.33428028774526,background
357,286,209,69.0,25.436194683953808,liver
311,351,259,94.0,15.86663165262243,liver
312,286,250,30.0,32.55764119219941,liver
246,378,264,98.0,8.930285549745875,liver
390,177,253,69.0,25.32785028382788,liver
220,327,272,97.0,15.976545308670458,liver
271,358,280,125.0,17.81852968120546,liver
409,240,207,73.0,20.8746257451481,liver
420,237,182,85.0,13.057564857200596,liver
434,275,294,-906.0,18.91428031937774,background
164,156,298,-850.0,9.12414379544733,background
149,292,297,-853.0,13.143439428094915,background
290,260,288,128.0,19.615045245933032,background
352,268,296,90.0,9.300537618869138,liver
356,289,263,91.0,24.34132288927617,liver
366,249,215,-10.0,82.43937166184614,liver
423,204,254,86.0,10.793516572461451,liver
428,243,266,60.0,15.524174696260024,liver
380,231,285,65.0,17.55704986607944,liver
381,246,265,61.0,12.227019260637483,liver
318,173,165,40.0,42.01190307520001,background
313,311,274,62.0,19.397164741270824,liver
253,316,196,77.0,34.35840508521896,background
348,216,206,133.0,15.7797338380595,background
199,308,164,-90.0,20.645822822062577,background
406,232,268,60.0,23.879907872519105,liver
145,239,246,128.0,6.7638746292343415,background
209,242,228,38.0,37.151715976519846,background
391,221,275,47.0,8.077747210701755,liver
349,275,246,92.0,23.911294402436685,liver
311,291,268,94.0,9.192388155425117,liver
379,294,200,92.0,9.785192895390463,liver
305,347,290,8.0,50.0,liver
253,359,280,96.0,12.68857754044952,liver
304,289,269,80.0,21.99431744792277,liver
189,349,165,-86.0,9.886859966642595,background
169,168,164,31.0,13.865424623862047,background
213,311,180,-133.0,29.483045975611137,background
325,367,254,97.0,28.948229652260256,liver
238,405,294,-89.0,7.681145747868608,background
284,375,256,97.0,17.334935823359714,liver
394,349,288,56.0,13.0,liver
234,340,270,68.0,17.327723451163457,liver
414,365,285,-812.0,73.69362251918412,background
339,277,281,76.0,6.2048368229954285,liver
177,305,283,68.0,20.402205763103165,liver
389,273,176,-41.0,16.023420358962067,background
245,319,232,131.0,42.02082816889739,background
248,302,264,102.0,17.18284027743958,liver
329,275,296,66.0,6.946221994724902,background
365,322,208,40.0,62.90071541723512,background
328,350,248,96.0,14.2828568570857,liver
295,347,277,89.0,12.072696467649637,liver
395,291,225,56.0,27.23967694375247,liver
397,312,215,78.0,21.552262062252307,liver
187,229,271,-34.0,13.901438774457844,background
335,250,232,73.0,11.597413504743201,liver
425,316,276,93.0,8.231038816577165,liver
445,342,228,67.0,22.67156809750927,background
294,341,241,72.0,28.81405906844782,liver
350,221,276,104.0,29.206163733020468,liver
413,263,212,84.0,14.585952145814822,liver
252,274,195,118.0,18.520259177452136,background
282,321,271,96.0,21.230873745562146,liver
247,327,289,99.0,19.00657780874821,liver
307,367,241,67.0,6.6332495807108,liver
282,346,275,85.0,25.607616054603756,liver
409,255,247,88.0,5.937171043518958,liver
341,256,240,72.0,32.357379374726875,liver
426,205,274,51.0,18.179658962697843,liver
182,394,213,-544.0,210.22190656541957,background
401,291,226,61.0,11.324751652906125,liver
379,365,272,91.0,13.019216566291536,liver
420,301,199,102.0,38.35035853808932,liver
428,280,258,54.0,30.024989592004857,liver
325,210,181,51.0,22.433234274174556,background
345,166,170,49.0,13.0862523283024,background
144,203,189,-29.0,110.00227270379463,background
243,269,278,8.0,60.91797764207213,background
338,290,159,-9.0,21.84605227495348,background
416,258,216,156.0,36.701498607005135,liver
353,346,292,45.0,48.731406710662476,liver
127,219,215,87.0,47.542086618069256,background
396,247,194,50.0,62.77539326838184,liver
344,234,270,97.0,27.865749586185547,liver
326,253,266,97.0,37.3496987939662,liver
422,329,256,104.0,42.3497343557194,liver
381,287,211,134.0,17.97220075561143,liver
230,313,287,97.0,27.617928959282953,liver
352,165,229,11.0,68.97463301823359,background
330,358,237,89.0,30.83018001893599,liver
390,358,262,107.0,5.291502622129181,liver
280,261,261,103.0,20.112185361118765,liver
257,419,197,-70.0,59.56299186575503,background
372,303,268,52.0,29.16333314283537,liver
387,285,190,82.0,19.981241202688086,liver
456,271,163,-6.0,75.6554690686668,background
240,291,224,-64.0,60.41729884726725,background
323,348,231,66.0,25.20416632225712,liver
442,245,188,54.0,35.14612354157995,liver
255,160,257,43.0,53.14367318881901,background
398,246,229,100.0,15.905973720586866,liver
332,327,233,101.0,35.4682957019364,liver
424,248,266,54.0,7.466592261534039,liver
352,256,287,76.0,5.5677643628300215,liver
397,259,254,56.0,34.62657938636157,liver
