x,y,z,value,magnitude,label
392,376,218,102.0,13.152946437965905,liver
326,327,209,66.0,19.862024066041204,background
440,336,207,100.0,28.5175384631984,liver
420,214,244,116.0,19.41004894378167,liver
369,175,232,95.0,21.840329667841555,liver
390,163,212,81.0,42.5205832509386,liver
332,263,265,87.0,14.230249470757707,liver
424,380,270,-106.0,11.01135777277262,background
280,309,265,134.0,21.25441130683228,liver
411,328,284,-819.0,30.20347662107791,background
371,260,204,110.0,4.769696007084728,liver
334,238,180,-4.0,21.93171219946131,background
346,374,171,-101.0,14.696938456699069,background
391,319,165,-110.0,92.18595337685672,background
222,330,268,155.0,12.639224659764539,background
317,340,260,86.0,11.800423721205947,liver
324,350,180,-107.0,5.1478150704935,background
336,253,286,-762.0,40.35157989472035,background
300,287,249,107.0,40.85951541562871,liver
384,258,250,130.0,11.884864324004713,liver
388,361,242,56.0,23.40939982143925,liver
294,334,252,175.0,40.021869021823555,liver
350,386,280,-823.0,16.881943016134134,background
358,163,254,67.0,64.57166561271282,liver
317,339,227,71.0,28.853076092507017,background
425,274,201,77.0,20.168044030098706,liver
356,333,255,78.0,11.335784048754634,liver
449,233,227,87.0,21.965882636488796,liver
329,324,186,-85.0,8.803408430829505,background
455,289,179,110.0,23.553131426627754,liver
376,328,275,99.0,6.304760106459246,liver
387,237,229,91.0,21.42428528562855,liver
413,279,232,109.0,3.3541019662496847,liver
386,174,206,94.0,18.9274932307477,liver
387,310,187,93.0,20.74849392124643,liver
407,152,247,11.0,123.59813914456802,liver
402,373,249,84.0,16.34013463836819,liver
400,279,225,93.0,32.51153641401772,liver
245,395,266,-57.0,32.56915718897251,background
381,352,270,106.0,5.766281297335398,liver
344,399,264,-63.0,9.340770846134703,background
329,278,270,105.0,12.932517156377562,liver
442,275,173,96.0,8.660254037844387,liver
356,156,235,91.0,12.041594578792296,liver
410,157,232,96.0,26.229754097208,liver
391,225,209,89.0,13.162446581088183,liver
389,325,204,104.0,27.303845882952093,liver
450,209,242,93.0,31.336879231984796,background
419,324,178,116.0,18.45941494197473,liver
363,355,262,97.0,22.147234590350102,liver
347,170,176,35.0,26.659894973536563,background
394,308,279,115.0,20.724381776062707,liver
375,331,238,87.0,21.673716801693242,liver
424,298,243,100.0,16.56804152578089,liver
435,267,254,99.0,21.142374511865974,liver
394,391,234,106.0,6.422616289332565,liver
415,247,194,121.0,36.44516428828384,liver
309,407,239,102.0,24.228082879171435,liver
327,209,273,-765.0,16.070158679988197,background
443,260,260,87.0,39.24920381358073,liver
416,246,231,95.0,8.2915619758885,liver
303,241,201,89.0,39.17588543989785,background
299,331,269,112.0,15.960889699512368,liver
268,335,196,-83.0,34.532593299664015,background
365,411,187,-105.0,8.139410298049853,background
321,365,263,106.0,19.60867155112758,liver
364,277,202,83.0,15.354152532784088,liver
220,239,272,40.0,58.80051020186815,background
313,394,284,-765.0,38.2262998470948,background
347,342,236,96.0,20.5,liver
303,353,247,105.0,13.647344063956181,liver
251,199,200,132.0,22.863726730347352,background
371,140,212,116.0,15.921683328090658,liver
436,317,237,118.0,30.401480227120523,liver
390,236,232,105.0,18.062391868188442,liver
324,400,247,93.0,14.370107863199914,liver
340,251,226,102.0,4.47213595499958,liver
387,383,220,89.0,30.540956108150905,liver
425,216,268,-558.0,355.51511922842326,background
207,270,278,139.0,3.278719262151,background
342,173,196,210.0,23.558437978779494,background
219,320,220,126.0,21.891779278989635,background
234,305,244,112.0,32.2335229225724,background
347,258,204,104.0,35.968736424845396,liver
398,361,214,80.0,18.172781845386247,liver
327,203,266,-117.0,340.20618748047485,liver
433,234,186,110.0,38.38619543533847,liver
302,224,210,-98.0,17.370952766040208,background
450,220,229,97.0,8.514693182963201,liver
229,255,215,-10.0,35.90960874195095,background
428,242,193,107.0,12.409673645990857,liver
449,196,215,97.0,19.332614929181204,liver
321,214,241,88.0,30.40970239906994,liver
421,175,226,94.0,27.906092524751653,liver
349,254,208,114.0,15.459624833740307,liver
403,349,239,102.0,21.9260119492807,liver
317,260,225,88.0,16.977926846349646,liver
368,343,254,115.0,20.273134932713294,liver
376,291,234,69.0,19.72308292331602,liver
420,332,179,123.0,28.240042492885877,liver
472,314,245,-99.0,26.258332011001766,background
251,134,225,56.0,19.474342094150447,background
332,230,229,75.0,30.785548557724287,liver
386,232,252,85.0,36.86122624113311,liver
366,380,271,113.0,18.540496217739157,liver
406,256,195,105.0,20.60946384552495,liver
443,298,262,44.0,9.096702699330127,liver
320,279,258,129.0,42.63507945342661,liver
405,200,253,96.0,18.560711193270585,liver
407,280,181,87.0,11.034038245356955,liver
360,156,233,100.0,14.361406616345072,liver
453,366,229,-54.0,27.613402542968153,background
303,262,230,81.0,17.96524422322168,liver
278,314,261,127.0,30.62270399556512,liver
387,297,237,182.0,11.258330249197702,liver
416,188,198,79.0,12.186057606953941,liver
438,291,206,107.0,18.614510468986285,liver
410,188,233,88.0,14.370107863199914,liver
268,306,181,139.0,9.987492177719089,background
465,186,234,-111.0,8.902246907382429,background
332,360,262,120.0,17.916472867168917,liver
348,269,254,115.0,14.38749456993816,liver
334,354,227,2.0,55.37373023374893,background
426,174,202,88.0,17.168284713389397,liver
388,225,252,98.0,43.76356932426787,liver
409,344,210,142.0,14.396180048887969,liver
352,233,219,63.0,27.064737205448715,liver
432,324,235,125.0,21.5,liver
392,234,273,53.0,16.00781059358212,liver
342,393,197,-107.0,34.3874977280988,background
389,156,175,-10.0,17.71298958391835,background
439,301,198,78.0,21.811694111187236,liver
377,355,224,96.0,12.82575533838066,liver
362,176,242,135.0,32.37668914512415,liver
286,319,250,105.0,14.212670403551895,liver
401,273,268,98.0,11.434596626029272,liver
419,161,218,94.0,26.725456029785533,liver
400,398,223,-88.0,46.34652090502587,background
370,201,255,80.0,41.60228359116841,liver
346,354,262,123.0,8.139410298049853,liver
410,136,268,4.0,15.354152532784088,background
399,326,233,102.0,28.513154858766505,liver
353,196,265,69.0,9.733961166965893,liver
414,316,231,120.0,12.429802894656053,liver
434,355,233,102.0,14.159802258506296,liver
377,291,170,-224.0,66.60142641115128,background
429,251,235,122.0,10.88577052853862,liver
230,289,290,95.0,29.423629959608995,background
442,283,224,94.0,13.937359864766353,liver
374,379,164,7.0,6.708203932499369,background
311,391,255,105.0,24.03643068344383,liver
215,243,173,-98.0,35.27747156472527,background
349,380,216,-94.0,14.713938969562161,background
416,266,211,181.0,32.889968075387365,liver
457,410,287,-972.0,10.793516572461451,background
449,217,199,94.0,20.254629100529094,liver
277,299,170,85.0,44.29729111356585,background
405,284,266,107.0,23.259406699226016,liver
258,134,196,72.0,99.66192853843438,background
449,317,180,87.0,24.253865671269807,liver
453,250,193,78.0,32.47306576225903,liver
422,319,223,102.0,18.907670401189037,liver
351,201,216,-87.0,35.096296100870816,background
369,376,253,89.0,23.84848003542364,liver
392,373,256,91.0,20.603397778036516,liver
424,312,175,154.0,29.19332115399,liver
436,201,231,86.0,15.898113095584646,liver
320,245,163,-120.0,18.627936010197157,background
413,334,267,110.0,20.223748416156685,liver
344,165,227,135.0,24.310491562286437,liver
342,366,190,53.0,21.94880406764797,background
349,152,195,-83.0,18.993419913222578,background
467,280,184,93.0,27.28094573140748,liver
458,140,285,25.0,17.69180601295413,background
310,332,255,101.0,14.230249470757707,liver
380,268,262,94.0,15.329709716755891,liver
445,204,237,81.0,10.136567466356647,liver
455,238,210,100.0,9.486832980505138,liver
376,266,222,62.0,22.38861317723811,liver
345,178,188,193.0,41.26136207155552,background
464,366,213,-72.0,12.278029157808675,background
274,127,183,58.0,20.71834935510066,background
383,284,238,96.0,17.349351572897472,liver
323,256,265,114.0,17.5,liver
376,310,224,84.0,10.464224768228174,liver
435,264,257,124.0,24.9098374141623,liver
359,383,190,-40.0,65.37201236003065,background
424,340,267,77.0,46.82947789587238,liver
329,202,226,-90.0,29.068883707497267,background
226,279,215,-69.0,8.902246907382429,background
233,264,283,145.0,10.124228365658293,background
312,273,235,102.0,31.244999599935987,liver
346,258,234,70.0,12.639224659764539,liver
333,267,278,119.0,36.124783736376884,liver
412,325,165,-73.0,156.78408720275155,background
322,333,261,91.0,28.735866091002023,liver
234,352,258,86.0,25.72450193881312,liver
330,394,243,100.0,14.756354563373707,liver
319,307,265,116.0,13.228756555322953,liver
388,344,267,125.0,22.135943621178654,liver
277,297,269,87.0,63.37783524229902,liver
453,252,223,107.0,21.470910553583888,liver
457,255,289,-22.0,33.47013594235912,background
460,184,208,232.0,210.75341041131458,background
344,140,228,56.0,11.135528725660043,liver
331,284,225,102.0,25.656383221335,liver
343,273,205,120.0,17.755280904564703,liver
381,212,221,66.0,24.77397828367499,liver
255,350,245,85.0,9.219544457292887,background
404,139,213,82.0,33.811980125393426,liver
367,257,263,100.0,8.031189202104505,liver
208,145,166,55.0,6.7638746292343415,background
442,266,170,76.0,2.5495097567963922,liver
362,139,230,86.0,13.379088160259652,liver
400,377,227,93.0,8.789197915623474,liver
318,322,255,114.0,28.687976575562104,liver
395,169,250,73.0,16.31716887208072,liver
231,372,282,136.0,8.760707733967616,background
335,157,250,-712.0,140.61649974309557,background
295,360,175,-80.0,18.774983355518586,background
455,339,266,-71.0,10.920164833920778,background
436,253,267,-44.0,270.62012120313597,liver
374,372,232,90.0,51.80974811751163,liver
256,381,161,76.0,13.076696830622021,background
379,332,163,-192.0,243.78730483763917,background
373,147,227,78.0,3.774917217635375,liver
431,169,194,44.0,29.206163733020468,liver
306,292,248,76.0,15.305227865013967,liver
246,172,216,74.0,30.095680753224375,background
282,402,252,40.0,113.50110131624274,liver
385,315,179,67.0,28.124722220850465,liver
425,224,239,106.0,12.196310917650468,liver
373,282,245,56.0,41.830013148455976,liver
297,274,220,105.0,8.616843969807043,liver
375,128,193,-20.0,37.58324094593227,background
430,281,171,112.0,18.560711193270585,liver
303,271,216,92.0,29.068883707497267,liver
343,321,242,106.0,14.722431864335457,liver
344,255,235,84.0,14.482748357960238,liver
389,213,222,92.0,1.3228756555322954,liver
368,340,280,93.0,13.74772708486752,liver
467,272,248,654.0,237.04008099897368,background
289,405,218,-75.0,16.515144564913744,background
385,253,246,102.0,17.797471730557685,liver
314,232,269,39.0,30.40970239906994,liver
402,209,224,89.0,20.359273071502333,liver
435,307,174,81.0,14.620191517213446,liver
457,176,227,-13.0,68.96738359543589,background
381,388,226,86.0,11.565033506220377,liver
287,244,194,5.0,31.756889016400834,background
410,299,180,141.0,26.589471600616662,liver
332,202,253,99.0,18.7949461292125,liver
345,252,215,89.0,39.92179855667828,liver
341,327,172,-92.0,5.678908345800274,background
450,314,228,89.0,9.9498743710662,liver
408,298,235,94.0,35.90612761075747,liver
356,151,245,93.0,12.951833846988619,liver
239,327,255,75.0,19.85572965166478,liver
249,214,224,177.0,18.33030277982336,background
449,388,272,-7.0,55.599010782566985,background
316,360,289,-790.0,41.37330056932853,background
411,305,231,97.0,26.277366686941825,liver
343,212,251,111.0,39.80263810352274,liver
363,218,263,154.0,14.882876066137216,liver
277,258,221,103.0,14.247806848775006,background
409,326,228,93.0,32.12864765283469,liver
327,126,232,-745.0,33.65263734092768,background
353,259,234,93.0,33.77499074759311,liver
222,231,280,172.0,14.882876066137216,background
361,371,234,113.0,21.324868112136123,liver
325,388,263,73.0,27.90161285660741,liver
411,316,193,93.0,20.844663585675832,liver
381,273,213,84.0,20.850659461993043,liver
257,257,173,-94.0,57.81435807824904,background
394,235,260,98.0,15.692354826475215,liver
398,203,202,78.0,35.43656303875984,liver
469,207,169,53.0,19.300259065618782,background
469,314,177,36.0,26.291633650269812,background
213,384,233,-754.0,218.06478395192562,background
217,266,256,42.0,18.721645226849056,background
424,202,262,57.0,87.23817971507658,liver
470,127,223,-92.0,14.916433890176299,background
409,312,273,91.0,5.522680508593631,liver
444,279,230,155.0,33.88214869219483,liver
286,259,257,72.0,14.551632210855248,liver
441,214,237,92.0,16.583123951777,liver
459,384,186,-105.0,18.117670931993437,background
443,317,250,80.0,23.119256043393783,liver
436,356,235,85.0,14.807092894960848,liver
290,274,280,-82.0,21.20141504711419,background
377,344,270,100.0,17.92344832893492,liver
365,384,264,119.0,17.18284027743958,liver
431,340,209,66.0,7.3824115301167,liver
399,367,239,81.0,26.30589287593181,liver
445,205,269,360.0,483.7731906585978,background
283,399,244,97.0,9.810708435174291,liver
405,259,213,92.0,27.7173231030704,liver
241,139,267,189.0,38.577843381920665,background
381,365,218,90.0,24.077998255669012,liver
439,193,200,79.0,32.96589146375386,liver
382,173,210,137.0,15.132745950421556,liver
387,270,202,64.0,19.474342094150447,liver
406,166,197,79.0,19.77371993328519,liver
225,209,244,94.0,50.50495025242575,background
368,223,256,59.0,22.102036105300343,liver
413,322,233,111.0,26.28212320190285,liver
457,237,187,93.0,56.8044892592126,liver
440,412,170,-136.0,14.722431864335457,background
355,284,250,141.0,44.10215414239989,liver
425,237,224,113.0,30.967725134404045,liver
409,277,226,90.0,45.417507637473896,liver
328,270,229,102.0,14.150971698084906,liver
381,351,207,36.0,51.4052526498995,background
389,186,242,68.0,10.283481900601567,liver
296,345,216,-101.0,30.215889859476256,background
269,276,230,121.0,25.37222891273055,liver
418,247,247,107.0,15.419143945109274,liver
415,267,184,93.0,20.29778313018444,liver
433,304,205,110.0,41.0396150079408,liver
362,313,241,114.0,31.176914536239792,liver
263,320,226,17.0,105.70596009686493,background
350,270,181,121.0,107.17509038951168,background
308,158,210,-130.0,23.722352328552915,background
433,193,245,81.0,5.522680508593631,liver
444,344,277,-111.0,6.383572667401852,background
385,168,233,73.0,6.910137480542627,liver
365,129,215,113.0,27.37243138634199,liver
433,224,265,-108.0,364.37034731163294,liver
367,341,274,95.0,24.974987487484352,liver
321,285,263,112.0,20.80264406271472,liver
276,266,248,95.0,31.808017857137845,liver
340,237,232,104.0,11.0,liver
275,362,243,122.0,21.43011899173684,liver
276,386,169,-76.0,21.93171219946131,background
419,268,238,103.0,25.278449319529077,liver
282,241,177,-56.0,106.59737332598773,background
473,150,269,-110.0,6.4031242374328485,background
325,192,268,-698.0,89.27205609819906,background
246,377,253,89.0,18.16590212458495,liver
362,180,221,95.0,16.332482971061076,liver
377,297,290,-773.0,109.3937841012916,background
317,217,180,-113.0,22.776083947860748,background
413,294,266,90.0,12.796483892069727,liver
447,280,240,91.0,28.561337503695444,liver
431,341,206,99.0,23.84848003542364,liver
441,229,210,148.0,28.926631328241456,liver
350,270,274,92.0,10.63014581273465,liver
415,200,237,61.0,33.079449814046185,liver
292,132,205,64.0,32.26065715387708,background
442,245,212,89.0,18.681541692269406,liver
263,289,249,123.0,25.700194551792794,liver
467,241,205,115.0,20.316249653910045,liver
365,341,256,117.0,11.10180165558726,liver
384,387,229,143.0,22.20360331117452,liver
382,185,236,108.0,14.33527118683145,liver
407,281,243,79.0,35.60547710675986,liver
424,275,204,90.0,18.193405398660254,liver
248,366,260,61.0,99.24590671659965,liver
398,206,237,110.0,6.123724356957945,liver
393,334,189,117.0,23.29162939770423,liver
441,335,215,109.0,24.279621084357967,liver
395,241,251,127.0,21.517434791350013,liver
262,183,219,153.0,35.30934720438768,background
248,239,197,140.0,20.273134932713294,background
315,279,247,76.0,3.570714214271425,liver
408,177,209,77.0,41.12481002995637,liver
402,241,279,-752.0,138.30672434845675,background
220,292,167,-33.0,24.43358344574123,background
400,231,221,82.0,15.124483462254174,liver
211,161,232,-71.0,39.1886463149724,background
300,410,211,-45.0,53.649324320069496,background
475,240,185,2.0,64.58134405538492,background
391,288,238,96.0,25.947061490658243,liver
404,204,255,94.0,22.399776784602118,liver
297,350,207,-110.0,15.588457268119896,background
372,132,211,118.0,5.431390245600108,liver
440,309,189,126.0,13.435028842544403,liver
448,178,244,605.0,235.87920637478837,background
460,295,193,102.0,36.44859393721519,liver
281,279,245,87.0,29.231831964486933,liver
384,193,262,84.0,17.284386017443605,liver
328,251,273,82.0,22.48888614404902,liver
422,314,170,77.0,22.89650628371062,liver
421,358,234,72.0,15.066519173319364,liver
208,327,256,53.0,26.542418879973994,liver
455,250,162,6.0,47.4236228055175,background
362,333,204,58.0,27.13392710243027,liver
398,207,236,107.0,21.43011899173684,liver
402,300,199,113.0,36.9729630946723,liver
448,149,249,15.0,13.076696830622021,background
336,312,274,83.0,26.949025956423732,liver
325,367,239,123.0,17.656443583009576,liver
404,149,212,73.0,14.551632210855248,liver
408,368,164,-95.0,46.86416541452542,background
371,324,276,93.0,16.61324772583615,liver
341,147,281,-641.0,82.94877937619094,background
284,270,266,143.0,7.158910531638177,background
367,312,205,93.0,15.968719422671311,liver
325,318,269,146.0,19.570385790780925,liver
384,216,288,-725.0,78.00480754415076,background
435,191,189,100.0,26.177280225416848,liver
412,228,239,100.0,16.0312195418814,liver
289,173,188,-30.0,8.54400374531753,background
219,330,248,99.0,25.49019419306177,background
218,247,197,-59.0,32.12864765283469,background
454,276,233,124.0,15.116216457830975,liver
232,271,258,-50.0,11.532562594670797,background
295,282,228,57.0,18.848076824970764,liver
352,206,236,121.0,10.977249200050075,liver
356,277,206,159.0,28.952547383606852,liver
405,136,194,-30.0,22.566568192793515,background
355,268,220,84.0,19.45507645834372,liver
399,358,279,-748.0,38.37316770869979,background
208,275,227,153.0,37.960505792204614,background
473,229,260,-53.0,84.91613509810723,background
385,226,236,116.0,27.477263328068172,liver
381,370,276,57.0,117.79006749297668,liver
309,259,242,130.0,5.656854249492381,liver
331,291,252,90.0,22.085062825357777,liver
317,336,261,97.0,11.135528725660043,liver
375,209,231,143.0,38.44151401805085,liver
392,375,249,100.0,19.924858845171276,liver
282,280,268,103.0,66.73829485385434,liver
403,290,238,102.0,25.16445906432324,liver
419,156,242,97.0,8.958236433584458,liver
392,334,192,78.0,6.5383484153110105,liver
405,316,273,114.0,8.093207028119323,liver
444,128,193,-85.0,30.41792234851026,background
438,225,225,109.0,16.64331697709324,liver
440,204,254,103.0,15.803480629279107,liver
441,344,218,88.0,17.705931209625774,liver
248,126,207,-18.0,80.11242100947892,background
431,326,221,90.0,31.20496755325985,liver
219,350,206,-28.0,43.96873889481025,background
364,316,221,90.0,17.96524422322168,liver
382,173,242,103.0,33.49253648202835,liver
395,372,257,118.0,26.58477007611689,liver
340,367,235,-4.0,2.179449471770337,liver
272,252,198,-106.0,32.10529551335729,background
403,291,260,49.0,12.529964086141668,liver
267,191,224,232.0,46.90149251356507,background
308,198,264,-744.0,24.43358344574123,background
452,270,241,93.0,19.83053201505194,liver
292,372,263,118.0,10.594810050208546,liver
367,331,234,116.0,11.958260743101398,liver
429,296,239,102.0,23.286262044390035,liver
346,316,260,111.0,26.90724809414742,liver
417,298,224,103.0,41.2583324917525,liver
438,253,205,90.0,26.97684192043242,liver
467,282,181,41.0,39.322385482063524,liver
406,254,191,72.0,29.60152023123137,liver
382,282,264,97.0,14.882876066137216,liver
411,307,181,118.0,29.257477676655586,liver
258,297,246,82.0,26.148613729985765,liver
309,169,201,-82.0,26.358110706194402,background
322,397,279,-785.0,30.1951982937685,background
278,192,164,-10.0,67.54998149518622,background
337,279,280,116.0,20.05617112013158,liver
213,264,254,42.0,14.807092894960848,background
377,153,221,97.0,15.107944929738128,liver
267,269,259,82.0,17.175564037317667,liver
329,242,259,173.0,48.58497710198081,liver
360,186,228,93.0,11.863810517704673,liver
454,273,203,72.0,42.23446459942401,liver
298,378,265,95.0,37.037143518365454,liver
365,280,236,119.0,36.16628264005025,liver
404,181,228,94.0,7.984359711335656,liver
435,197,200,124.0,25.802131694881336,liver
380,278,239,129.0,20.29778313018444,liver
401,270,288,-766.0,35.17101079013795,background
379,375,220,80.0,40.15594601052253,liver
323,364,204,-79.0,27.468163389640743,background
390,157,203,81.0,8.845903006477066,liver
371,172,249,119.0,20.310096011589902,liver
218,252,284,164.0,29.223278392404914,background
238,345,289,159.0,9.937303457175895,background
319,382,254,121.0,25.46075411294803,liver
227,304,242,45.0,21.783020910791965,background
350,140,236,100.0,6.837397165588672,liver
393,261,241,125.0,7.516648189186454,liver
406,253,199,103.0,31.12073263919087,liver
256,317,207,134.0,67.7716754994297,background
436,376,260,-107.0,24.45914961727002,background
453,284,221,84.0,40.28647415696737,liver
451,206,169,-92.0,33.53729267546801,background
362,287,275,115.0,11.067971810589327,liver
384,136,216,91.0,17.349351572897472,liver
415,189,201,93.0,10.793516572461451,liver
325,395,250,93.0,21.11279233071741,liver
407,299,252,98.0,17.240939649566666,liver
361,266,222,80.0,23.4040594769369,liver
267,409,173,-78.0,28.39013913315678,background
453,141,210,-126.0,29.4193813667113,background
456,305,199,110.0,24.849547279578356,liver
416,156,191,310.0,143.46602385233933,background
331,325,199,-68.0,18.01388353465182,background
368,396,247,114.0,17.219175357722563,liver
252,296,253,111.0,39.83089253330887,liver
346,200,253,136.0,28.75760768909681,liver
390,324,278,118.0,7.280109889280518,liver
387,315,219,107.0,14.517231140957975,liver
353,135,249,-778.0,6.0,background
331,317,271,104.0,17.57128339080558,liver
331,335,258,108.0,16.635804759614125,liver
303,348,262,76.0,6.726812023536855,liver
425,342,252,98.0,12.031209415515965,liver
319,282,257,71.0,15.14100392972672,liver
281,162,216,169.0,72.63952092353033,background
313,349,263,109.0,6.2048368229954285,liver
325,311,232,130.0,71.47726911403373,background
312,264,257,107.0,17.564168070250297,liver
297,135,206,87.0,120.51763356455353,background
428,288,236,117.0,27.33587386567329,liver
300,310,264,107.0,23.879907872519105,liver
229,337,258,91.0,36.701498607005135,liver
369,279,256,115.0,23.18943725061046,liver
399,349,207,72.0,37.04051835490427,liver
319,327,285,55.0,160.0905993492435,liver
422,344,189,135.0,10.14889156509222,liver
377,368,235,93.0,22.02271554554524,liver
437,321,167,81.0,28.359301824974466,liver
398,327,200,112.0,22.06807649071391,liver
355,209,281,-696.0,143.17559149519866,background
315,258,237,131.0,27.640549922170507,liver
248,334,257,112.0,30.52458025919439,liver
377,336,237,93.0,24.73863375370596,liver
358,225,223,94.0,11.958260743101398,liver
417,237,229,93.0,36.07977272655691,liver
203,153,274,-770.0,17.7341478509682,background
343,174,230,105.0,7.952986860293433,liver
402,267,206,74.0,16.590660023037056,liver
343,365,273,102.0,28.935272592460574,liver
309,308,260,81.0,23.0,liver
248,314,172,-75.0,33.59315406448165,background
293,228,247,127.0,33.08322837934654,background
413,262,189,109.0,11.247221879201993,liver
449,272,191,103.0,34.18698582794336,liver
407,303,195,82.0,14.730919862656235,liver
246,337,237,64.0,18.801595676963167,background
218,400,192,2.0,51.34685968976097,background
333,388,245,109.0,26.64113360951444,liver
332,299,285,79.0,27.649593125396983,liver
260,375,274,-93.0,27.207535720825582,background
358,341,232,81.0,42.28770506896774,liver
438,264,226,124.0,20.340845606807992,liver
323,343,246,47.0,31.51586901863885,liver
392,321,256,111.0,22.759613353482084,liver
368,370,253,102.0,11.863810517704673,liver
241,325,281,151.0,15.827191791344413,background
388,359,254,101.0,33.03028912982749,liver
390,267,251,127.0,28.64437117480501,liver
286,313,241,94.0,14.849242404917497,liver
218,281,161,-92.0,34.12477106150311,background
434,188,237,90.0,35.644073841243234,liver
353,271,211,95.0,28.26658805020514,liver
332,312,284,88.0,5.873670062235365,liver
262,358,221,-81.0,16.53027525481654,background
360,365,251,79.0,27.244265451650556,liver
310,260,252,96.0,19.868316486305527,liver
458,181,223,61.0,9.617692030835672,background
401,308,262,75.0,26.339134382131846,liver
388,311,216,90.0,19.912307751739878,liver
316,396,255,83.0,74.33034373659252,liver
468,140,273,-105.0,14.413535305399574,background
270,298,228,105.0,28.155816450602174,liver
427,271,200,106.0,22.869193252058544,liver
445,294,260,62.0,8.972179222463181,liver
302,320,256,141.0,18.728320800328042,liver
269,278,243,74.0,13.96424004376894,liver
316,285,254,90.0,27.202941017470888,liver
363,291,279,92.0,8.616843969807043,liver
352,310,264,115.0,17.811513130556875,liver
420,240,242,99.0,25.709920264364882,liver
336,201,237,96.0,31.372758884101984,liver
396,270,181,-289.0,208.21743442853193,background
357,338,286,93.0,11.672617529928752,liver
426,182,228,77.0,30.86259872402193,liver
304,379,258,127.0,10.464224768228174,liver
428,357,246,97.0,10.653637876331258,liver
253,298,237,55.0,34.055102407715644,liver
371,198,165,-74.0,63.0317380372777,background
279,315,266,127.0,12.399596767637245,liver
403,157,220,82.0,16.635804759614125,liver
288,280,234,114.0,26.258332011001766,liver
334,254,276,90.0,16.224980739587952,liver
243,135,242,25.0,21.041625412500814,background
204,296,205,87.0,18.090052515125542,background
319,145,172,57.0,8.336666000266533,background
450,155,233,-109.0,16.5,background
439,259,212,111.0,18.6748493969831,liver
343,356,217,-47.0,32.745228660065884,background
256,295,207,-37.0,114.7028770345365,background
353,150,224,77.0,33.071891388307385,liver
417,329,276,-564.0,405.84541392012795,background
419,346,213,91.0,22.355088906108158,liver
321,271,218,75.0,34.16504061171302,liver
440,369,184,-31.0,42.67024724559256,background
316,381,234,102.0,32.44225639501667,liver
309,326,264,112.0,23.21098877687032,liver
414,277,221,102.0,21.965882636488796,liver
