x,y,z,value,magnitude,label
405,229,273,157.0,14.326548781894402,liver
275,259,194,118.0,18.627936010197157,background
386,202,276,146.0,4.242640687119285,liver
272,290,195,-23.0,56.50663677834667,background
397,228,171,66.0,45.04164739438379,background
380,214,236,173.0,23.643180835073778,liver
322,198,249,153.0,9.733961166965893,liver
378,177,274,151.0,6.745368781616021,liver
397,268,252,175.0,9.300537618869138,liver
251,162,278,498.0,325.9056611966107,background
366,217,250,160.0,14.517231140957975,liver
414,256,279,166.0,9.12414379544733,liver
399,200,222,171.0,13.057564857200596,liver
221,347,197,69.0,12.549900398011133,background
209,288,211,86.0,50.48762224545735,background
395,278,259,172.0,7.22841614740048,liver
348,266,237,178.0,6.837397165588672,liver
387,165,238,162.0,9.246621004453464,liver
418,292,262,157.0,36.800135869314396,liver
414,323,182,-112.0,4.330127018922194,background
327,321,228,190.0,9.313968005098578,liver
420,250,199,179.0,10.851267207105353,liver
251,209,284,309.0,104.71508964805406,background
302,336,231,166.0,6.726812023536855,liver
309,168,246,316.0,15.716233645501712,background
239,343,234,170.0,7.211102550927978,liver
345,353,199,-85.0,4.663689526544408,background
345,242,287,134.0,6.18465843842649,liver
368,301,272,173.0,10.452272480183437,liver
431,240,184,-76.0,34.95354059319313,liver
208,254,238,12.0,78.840027904612,background
393,271,255,170.0,14.291605927956452,liver
291,181,229,-34.0,52.81098370604357,background
419,218,276,107.0,104.46650180799585,liver
388,306,211,132.0,35.369478367654786,liver
308,245,271,160.0,25.0099980007996,liver
399,201,195,167.0,12.737739202856996,liver
420,291,266,102.0,25.95669470483482,liver
288,269,266,172.0,19.196353820452465,liver
318,213,244,164.0,25.10975905897944,liver
407,226,244,175.0,11.07925990308017,liver
342,200,252,176.0,51.254268114957995,liver
402,223,203,173.0,27.00925767213901,liver
296,295,277,176.0,4.6097722286464435,liver
402,206,270,156.0,5.291502622129181,liver
356,194,238,152.0,7.697402159170326,liver
230,210,234,298.0,247.57574598494094,background
319,322,266,189.0,11.20267825120404,liver
340,215,248,129.0,18.953891421024867,liver
293,338,182,-74.0,8.972179222463181,background
413,289,236,175.0,24.145392935299274,liver
413,206,270,149.0,6.18465843842649,liver
320,254,235,101.0,47.85655649960619,liver
368,157,184,-95.0,3.0413812651491097,background
285,153,196,87.0,25.607616054603756,background
239,284,265,153.0,7.648529270389178,liver
223,205,284,-119.0,163.5236985883086,background
286,281,261,142.0,21.702534414210707,liver
376,185,277,177.0,13.388427838995884,liver
244,298,261,167.0,24.37724348649781,liver
212,209,237,-50.0,45.30176596999283,background
348,260,231,162.0,14.933184523068078,liver
258,286,275,185.0,20.73041244162788,liver
374,206,224,148.0,6.6332495807108,liver
332,256,291,120.0,117.5,liver
382,229,222,159.0,5.196152422706632,liver
365,220,210,169.0,13.35102992281869,liver
354,296,243,175.0,6.164414002968976,liver
296,172,219,59.0,19.90602923739438,background
252,195,187,224.0,206.49697334343668,background
356,188,236,111.0,100.70997964452182,background
227,177,181,742.0,286.637401606978,background
194,225,202,67.0,109.36292790520926,background
368,166,241,160.0,12.5,liver
390,217,208,165.0,84.88668918034205,liver
255,169,267,24.0,13.509256086106296,background
401,282,204,184.0,16.27114009527298,liver
421,206,198,138.0,65.31845068585139,liver
411,312,180,-108.0,3.5355339059327378,background
398,309,269,163.0,16.15549442140351,liver
408,188,253,163.0,12.206555615733702,liver
221,225,188,79.0,30.273751006441206,background
194,235,221,239.0,55.0,background
201,307,268,175.0,24.55605831561735,liver
362,265,288,167.0,13.47219358530748,liver
374,245,289,164.0,10.283481900601567,liver
245,174,222,-7.0,10.222524150130436,background
263,244,275,134.0,9.12414379544733,liver
378,210,270,199.0,47.43680006071236,liver
271,330,246,154.0,25.734218464915543,liver
346,260,241,171.0,26.739483914241877,liver
378,209,214,176.0,9.013878188659973,liver
287,322,189,68.0,25.39685019840059,background
331,306,177,101.0,12.072696467649637,background
218,160,202,336.0,107.51162727816931,background
394,212,240,171.0,16.9336942218761,liver
284,267,283,165.0,16.695807857064,liver
267,208,199,187.0,17.585505395068974,background
253,344,258,179.0,12.864680330268607,liver
215,239,227,244.0,89.43573111458306,background
351,239,277,155.0,28.98706608127149,liver
214,335,255,176.0,8.845903006477066,liver
313,293,286,146.0,10.27131929208707,liver
346,198,253,179.0,14.517231140957975,liver
365,306,271,201.0,20.322401432901575,liver
345,290,254,160.0,8.411301920630361,liver
411,253,239,189.0,10.14889156509222,liver
395,250,249,155.0,7.035623639735144,liver
207,276,212,114.0,29.866369046136157,background
373,320,270,174.0,7.858116822750856,liver
288,249,236,293.0,50.28916384272063,background
394,224,186,144.0,59.415906961015075,liver
278,322,262,148.0,22.18670773233379,liver
334,195,255,157.0,12.379418403139947,liver
336,243,178,39.0,31.71356176779896,background
410,287,226,192.0,14.13329402510257,liver
368,298,262,167.0,13.536986370680884,liver
397,293,267,183.0,6.2048368229954285,liver
413,280,208,169.0,38.46101922726437,liver
359,309,233,193.0,24.66779276708802,liver
221,301,271,176.0,8.261355820929152,liver
322,306,281,167.0,10.805091392487155,liver
392,258,254,162.0,15.329709716755891,liver
329,348,280,74.0,37.406550228536176,background
345,172,265,154.0,8.602325267042627,liver
235,327,269,172.0,5.744562646538029,liver
409,245,253,163.0,7.245688373094719,liver
352,318,252,161.0,10.793516572461451,liver
408,216,227,168.0,11.863810517704673,liver
256,285,201,139.0,25.578311124857326,background
286,203,205,52.0,6.020797289396148,background
357,294,223,172.0,17.902513789968157,liver
390,158,242,144.0,10.677078252031311,liver
413,296,261,193.0,14.99166435056495,liver
395,257,261,174.0,11.757976016304847,liver
196,347,170,-100.0,3.7080992435478315,background
209,194,177,63.0,23.86419912756345,background
398,152,230,-8.0,61.13509630318742,background
209,240,211,27.0,25.059928172283335,background
305,239,285,156.0,12.82575533838066,liver
223,250,244,116.0,15.968719422671311,background
381,222,216,167.0,14.317821063276353,liver
395,208,262,181.0,9.617692030835672,liver
210,179,224,29.0,25.753640519351823,background
349,272,232,188.0,15.612494995995995,liver
349,233,237,161.0,14.974979131871937,liver
316,329,225,153.0,41.394444071638404,liver
264,282,266,145.0,21.719806628973473,liver
350,197,278,150.0,13.820274961085254,liver
256,337,259,181.0,10.087120500916008,liver
358,296,275,182.0,8.52936105461599,liver
230,168,252,95.0,74.46979253361728,background
240,286,264,156.0,13.0,liver
258,281,210,210.0,13.601470508735444,background
215,314,272,129.0,53.97453103084825,liver
419,255,206,194.0,9.643650760992955,liver
277,313,218,197.0,45.94834055763059,background
283,276,260,104.0,30.76524012583032,liver
226,282,273,158.0,17.356554957709783,liver
342,165,261,147.0,13.379088160259652,liver
341,170,250,158.0,16.163229875244614,liver
209,310,210,6.0,9.810708435174291,background
384,299,247,161.0,15.321553446044563,liver
382,282,217,171.0,14.396180048887969,liver
412,185,250,166.0,16.740669042783207,liver
191,290,184,60.0,168.24164169432015,background
198,313,248,-24.0,39.05764969887461,background
255,250,248,44.0,12.379418403139947,background
395,308,221,12.0,32.8709598277872,background
267,266,264,184.0,41.20679555607303,liver
187,149,279,367.0,532.3868424369633,background
360,256,258,144.0,20.024984394500787,liver
411,233,215,222.0,22.371857321197094,liver
287,176,265,238.0,55.26979283478454,background
229,335,171,125.0,7.088723439378913,background
283,246,259,195.0,72.80624973173663,liver
211,286,268,158.0,18.23458252881047,liver
336,246,223,155.0,14.773286702694158,liver
410,186,218,171.0,19.519221295943137,liver
389,270,275,167.0,17.74823934929885,liver
379,292,242,165.0,10.222524150130436,liver
329,225,238,163.0,14.035668847618199,liver
319,274,246,157.0,35.55980877338909,liver
322,285,246,152.0,9.082951062292475,liver
420,213,265,161.0,8.803408430829505,liver
227,209,196,191.0,14.291605927956452,background
391,324,282,337.0,142.04576727238302,background
283,312,251,291.0,49.59082576444962,liver
428,190,185,61.0,9.260129588726068,background
375,174,234,158.0,4.6097722286464435,liver
214,334,189,-57.0,25.029982021567655,background
389,215,264,140.0,9.874208829065749,liver
384,199,226,162.0,1.5,liver
335,312,249,145.0,19.525624189766635,liver
387,255,224,153.0,13.057564857200596,liver
359,252,268,180.0,8.246211251235321,liver
276,252,261,142.0,26.115129714401192,liver
434,238,258,153.0,31.5,liver
262,275,278,111.0,18.296174463531987,liver
327,269,230,110.0,16.09347693943108,liver
222,287,268,147.0,19.1637678967368,liver
212,298,255,61.0,69.83015108103376,liver
301,300,254,138.0,54.4908249157599,liver
224,296,210,10.0,7.952986860293433,background
326,278,239,170.0,20.862646045025066,liver
385,230,232,165.0,13.228756555322953,liver
366,282,289,155.0,16.070158679988197,liver
348,216,286,133.0,44.18427322023075,liver
213,216,206,149.0,58.14206738670375,background
355,243,285,167.0,2.8722813232690143,liver
302,242,279,117.0,19.091883092036785,liver
221,281,211,29.0,21.418449990603897,background
288,311,256,119.0,14.916433890176299,liver
411,247,284,113.0,153.96590531672913,liver
348,283,265,146.0,8.031189202104505,liver
242,301,264,163.0,9.447221813845593,liver
318,215,271,146.0,26.542418879973994,liver
417,271,223,190.0,13.665650368716449,liver
304,273,234,127.0,11.40175425099138,background
373,273,235,185.0,12.186057606953941,liver
424,251,211,186.0,6.708203932499369,liver
375,190,235,158.0,6.96419413859206,liver
310,247,273,147.0,2.23606797749979,liver
386,315,250,175.0,9.473647660748208,liver
309,257,274,176.0,22.983689869122408,liver
340,230,265,149.0,7.19374728496908,liver
230,231,219,61.0,55.4346462061408,background
186,194,197,-13.0,162.85729949867152,background
416,268,189,178.0,8.660254037844387,liver
228,336,194,-69.0,19.189841062395487,background
342,286,233,190.0,11.423659658795863,liver
207,189,255,228.0,20.62159062730128,background
322,242,274,158.0,20.445048300260872,liver
314,293,237,167.0,11.597413504743201,liver
389,206,201,140.0,6.837397165588672,liver
342,172,272,139.0,14.430869689661812,liver
330,299,263,177.0,23.785499784532593,liver
295,324,263,164.0,3.4641016151377544,liver
411,273,280,168.0,21.17781858454737,liver
394,211,256,149.0,9.205976319760984,liver
261,276,275,137.0,33.77499074759311,liver
401,280,262,166.0,8.774964387392123,liver
321,328,258,178.0,8.972179222463181,liver
303,273,271,196.0,16.99264546796643,liver
353,179,268,159.0,3.605551275463989,liver
311,298,279,162.0,13.057564857200596,liver
367,299,242,163.0,13.200378782444085,liver
339,251,235,173.0,12.359207094308275,liver
248,272,278,148.0,22.26544407821232,liver
302,345,239,107.0,15.596473960482221,background
368,176,253,158.0,10.816653826391969,liver
332,163,264,143.0,7.984359711335656,liver
388,319,254,143.0,28.01338965566288,background
307,277,235,96.0,21.5,liver
410,252,203,176.0,5.70087712549569,liver
408,216,203,158.0,13.360389215887388,liver
408,255,192,177.0,3.840572873934304,liver
257,326,270,172.0,12.439855304624729,liver
370,199,277,165.0,15.56438241627338,liver
259,265,227,165.0,36.72873534441391,background
390,181,253,158.0,9.420721840708387,liver
365,296,262,153.0,12.328828005937952,liver
333,253,285,128.0,7.466592261534039,liver
355,279,229,156.0,10.51189802081432,liver
322,272,221,104.0,49.17062130988381,background
281,300,256,151.0,41.80011961705373,liver
186,327,194,-40.0,75.410543029473,background
294,319,236,181.0,35.53871128783372,liver
269,276,274,160.0,22.83637449333847,liver
395,277,204,196.0,3.905124837953327,liver
357,237,264,164.0,16.62828914831589,liver
410,239,218,185.0,7.053367989832942,liver
199,294,206,8.0,14.2828568570857,background
404,269,228,163.0,13.200378782444085,liver
362,256,206,158.0,8.972179222463181,liver
246,176,211,13.0,6.244997998398398,background
412,257,283,135.0,85.00735262317019,liver
323,256,261,175.0,17.38533865071371,liver
195,329,232,-49.0,17.11724276862369,background
314,276,255,184.0,16.822603841260722,liver
327,220,269,148.0,28.106938645110393,liver
400,295,244,189.0,10.259142264341596,liver
285,280,280,187.0,19.44222209522358,liver
334,276,258,158.0,7.54983443527075,liver
406,262,207,170.0,6.708203932499369,liver
362,240,239,150.0,7.106335201775948,liver
318,254,216,119.0,64.30979707633978,background
352,352,222,-92.0,11.124297730643494,background
385,238,241,172.0,20.359273071502333,liver
248,279,266,154.0,26.800186566514792,liver
380,267,248,182.0,7.211102550927978,liver
250,316,269,166.0,14.577379737113251,liver
311,327,284,-802.0,32.43069533636305,background
368,215,238,167.0,5.07444578254611,liver
193,312,216,12.0,70.5443123150265,background
209,299,266,167.0,7.399324293474371,liver
283,313,256,104.0,42.37629054082011,liver
404,285,187,-70.0,24.66779276708802,background
378,229,258,172.0,19.862024066041204,liver
386,319,289,-792.0,50.26678824034812,background
399,218,239,164.0,16.492422502470642,liver
403,270,233,170.0,10.88577052853862,liver
385,250,280,168.0,10.816653826391969,liver
266,240,275,108.0,13.96424004376894,liver
221,303,292,304.0,26.93046601899046,background
415,189,263,179.0,2.7838821814150108,liver
234,291,275,171.0,5.766281297335398,liver
378,298,283,167.0,16.76305461424021,liver
318,310,282,137.0,15.443445211480501,liver
206,232,184,88.0,10.5,background
276,257,220,121.0,4.636809247747852,background
359,211,261,194.0,16.09347693943108,liver
332,197,272,145.0,12.010412149464313,liver
329,322,231,180.0,18.681541692269406,liver
229,234,281,276.0,7.280109889280518,background
376,349,290,-42.0,29.312966414199707,background
369,274,208,156.0,18.12456896039186,liver
254,333,188,-95.0,9.219544457292887,background
368,270,232,132.0,14.866068747318506,liver
411,230,274,187.0,14.203872711341791,liver
331,242,265,152.0,6.383572667401852,liver
421,234,209,193.0,19.862024066041204,liver
321,331,243,175.0,4.9749371855331,liver
191,190,259,168.0,16.278820596099706,background
227,317,253,160.0,31.132780152116194,liver
307,272,286,146.0,4.55521678957215,liver
290,316,288,-116.0,134.14264795358707,background
293,147,219,70.0,19.937402037376884,background
410,177,269,160.0,22.577643809751272,liver
228,300,251,117.0,43.162483709814474,liver
319,288,258,124.0,10.571187255932987,liver
213,320,251,179.0,12.884098726725126,liver
220,352,272,79.0,12.36931687685298,background
417,269,219,187.0,9.526279441628825,liver
294,300,263,156.0,15.960889699512368,liver
379,313,246,177.0,15.75595125658873,liver
357,302,272,157.0,5.5677643628300215,liver
337,290,234,163.0,8.18535277187245,liver
304,288,281,164.0,12.359207094308275,liver
417,212,223,174.0,15.354152532784088,liver
224,293,254,141.0,14.230249470757707,liver
396,243,271,157.0,41.09744517606904,liver
392,313,248,159.0,13.536986370680884,liver
225,328,233,123.0,62.165102750659074,liver
212,305,253,161.0,10.571187255932987,liver
265,327,219,136.0,9.874208829065749,background
219,231,288,-6.0,75.77103668289091,background
185,203,179,54.0,15.22333734763833,background
221,311,177,39.0,31.35681744055031,background
225,244,206,113.0,51.509707822894896,background
352,305,242,187.0,13.219304066402286,liver
353,346,210,-112.0,4.55521678957215,background
367,278,258,162.0,28.222331583340168,liver
188,160,292,-658.0,89.8470923291344,background
374,259,286,159.0,7.54983443527075,liver
241,332,262,155.0,7.314369419163897,liver
254,211,230,86.0,29.77414986191881,background
354,192,194,283.0,30.33974291255613,background
272,321,245,177.0,22.135943621178654,liver
393,270,228,161.0,15.20690632574555,liver
357,279,236,170.0,16.830032679706836,liver
264,198,270,85.0,80.820789404707,background
352,323,249,195.0,26.057628441590765,liver
376,251,225,179.0,3.3166247903554,liver
377,181,273,159.0,10.14889156509222,liver
278,332,225,132.0,11.20267825120404,background
412,298,249,125.0,21.66794868002045,liver
399,298,278,167.0,31.184932259025352,liver
302,245,282,137.0,9.246621004453464,liver
332,218,222,305.0,6.363961030678928,background
396,256,259,171.0,10.283481900601567,liver
349,280,242,155.0,33.797189232242374,liver
390,161,241,160.0,11.191514642799696,liver
359,167,254,157.0,9.874208829065749,liver
325,270,236,143.0,27.865749586185547,liver
391,227,291,-762.0,197.59807691371898,background
397,176,233,162.0,14.517231140957975,liver
380,268,263,171.0,11.368817000902073,liver
413,232,244,176.0,9.340770846134703,liver
251,242,220,125.0,40.33608806019741,background
189,247,236,60.0,30.569592735265545,background
418,306,215,55.0,12.359207094308275,background
362,174,252,152.0,16.015617378046965,liver
284,299,254,133.0,15.149257407543116,liver
328,247,263,152.0,8.717797887081348,liver
418,251,229,166.0,12.767145334803704,liver
397,222,263,169.0,18.01388353465182,liver
334,269,253,146.0,16.5,liver
219,309,274,154.0,33.73054995104586,liver
397,222,193,168.0,7.7781745930520225,liver
355,170,267,154.0,8.18535277187245,liver
191,180,283,-790.0,23.80126047082381,background
202,270,213,231.0,79.52986860293433,background
207,282,197,3.0,50.1422975141746,background
362,159,244,152.0,14.474114826130128,liver
267,344,262,186.0,11.968709203585824,liver
368,275,229,173.0,6.082762530298219,liver
336,189,285,-763.0,53.09661006128357,background
251,278,258,172.0,6.264982043070834,liver
313,285,258,150.0,10.781929326423912,liver
195,274,187,-52.0,30.5081956201936,background
278,241,263,156.0,53.68659050451984,liver
254,345,253,179.0,5.0,liver
230,282,184,-29.0,95.21948330042544,background
362,199,196,342.0,13.720422734012244,background
403,247,240,174.0,16.224980739587952,liver
379,194,282,62.0,266.8979205614012,liver
307,300,255,125.0,37.66961640367472,liver
395,252,253,157.0,20.898564544006366,liver
395,180,220,173.0,11.423659658795863,liver
210,241,255,-55.0,54.642016800260954,background
368,297,282,164.0,9.433981132056603,liver
425,287,276,-336.0,291.23358322830836,background
381,300,278,168.0,7.106335201775948,liver
264,271,280,122.0,15.247950681976906,liver
275,184,235,194.0,31.56342820417326,background
301,235,238,195.0,39.928060308509856,background
380,291,260,172.0,17.478558292948534,liver
411,180,271,143.0,34.54345089883175,liver
350,273,264,153.0,9.055385138137417,liver
402,338,287,-94.0,21.719806628973473,background
225,326,232,-16.0,84.70389601429204,background
290,322,246,180.0,6.264982043070834,liver
378,280,274,181.0,10.920164833920778,liver
372,266,211,171.0,33.811980125393426,liver
326,331,276,-123.0,251.0547748998214,liver
378,224,262,175.0,15.256146302392358,liver
263,298,269,155.0,9.38083151964686,liver
388,285,261,163.0,13.536986370680884,liver
400,353,233,-94.0,9.327379053088816,background
354,240,245,259.0,24.964975465639856,liver
400,239,199,175.0,20.71834935510066,liver
312,157,200,-12.0,37.90118731649445,background
299,270,185,117.0,11.989578808281799,background
246,162,270,722.0,243.21389762922678,background
375,216,203,162.0,19.12459149890528,liver
202,148,287,89.0,25.93260495977988,background
408,238,187,169.0,5.894913061275798,liver
417,352,200,-948.0,75.1215681412469,background
342,169,270,148.0,12.186057606953941,liver
415,307,203,-38.0,59.07198997833068,background
251,156,191,410.0,201.34237010624466,background
265,274,197,141.0,114.34268669224106,background
429,218,253,183.0,12.619429464123963,liver
368,339,260,49.0,11.423659658795863,background
339,244,196,44.0,31.68990375498165,background
414,278,240,179.0,3.0,liver
230,171,184,527.0,85.8079250419214,background
305,238,266,168.0,9.5,liver
195,232,175,79.0,36.89850945499018,background
228,269,182,93.0,146.37793549575701,background
261,320,257,163.0,8.32165848854662,liver
318,218,271,159.0,15.700318468107582,liver
342,271,235,146.0,17.153716798408443,liver
300,190,247,205.0,187.34193337317728,background
319,233,207,61.0,30.708305065568176,background
415,205,247,163.0,10.908712114635714,liver
304,326,253,170.0,14.773286702694158,liver
395,235,232,153.0,8.031189202104505,liver
401,153,186,-97.0,11.0,background
399,272,197,166.0,7.5,liver
425,266,248,181.0,4.242640687119285,liver
370,195,280,138.0,12.529964086141668,liver
390,329,259,73.0,42.80186911806539,background
348,193,239,146.0,36.71171475156125,liver
387,214,199,172.0,6.670832032063167,liver
281,343,256,183.0,11.895377253370318,liver
404,225,238,192.0,13.96424004376894,liver
269,279,274,171.0,19.467922333931785,liver
365,203,282,150.0,7.826237921249264,liver
418,313,198,-113.0,8.514693182963201,background
258,152,227,10.0,88.71724747759029,background
208,313,260,163.0,13.425721582097552,liver
360,275,283,161.0,15.716233645501712,liver
375,227,265,167.0,12.796483892069727,liver
306,323,234,193.0,3.968626966596886,liver
294,243,283,123.0,77.17350581643936,liver
326,247,290,105.0,110.54863183232979,liver
373,197,254,150.0,12.82575533838066,liver
367,306,254,177.0,14.603081866510234,liver
409,201,271,178.0,24.145392935299274,liver
246,334,247,189.0,19.96246477767713,liver
383,275,286,165.0,10.380269746013347,liver
400,249,234,177.0,13.865424623862047,liver
320,281,237,155.0,17.414074767267998,liver
418,246,290,-817.0,43.729280808172454,background
284,274,279,160.0,14.974979131871937,liver
397,313,258,177.0,20.982135258357285,liver
322,269,283,151.0,16.822603841260722,liver
345,191,249,156.0,2.5,liver
335,167,212,308.0,11.521718621802913,background
191,332,225,-31.0,58.165711548987346,background
328,279,230,137.0,37.881393849751625,liver
400,275,212,169.0,8.306623862918075,liver
323,333,245,177.0,13.275918047351754,liver
271,316,233,31.0,68.18724220849528,liver
306,335,266,86.0,28.91798748184251,liver
382,234,269,183.0,55.87262299194481,liver
401,197,233,168.0,12.24744871391589,liver
314,320,243,156.0,5.894913061275798,liver
279,243,269,147.0,41.400483088968905,liver
200,317,249,158.0,6.7638746292343415,liver
312,293,264,176.0,15.288884851420656,liver
413,257,176,68.0,8.231038816577165,background
345,161,250,147.0,12.519984025548915,liver
222,351,271,86.0,6.800735254367722,background
351,149,255,142.0,26.589471600616662,background
374,245,209,153.0,12.0,liver
203,313,237,-60.0,12.36931687685298,background
283,251,262,160.0,22.907422377910613,liver
330,277,269,173.0,18.07622748252522,liver
201,171,281,-788.0,35.815499438092445,background
372,150,257,173.0,14.832396974191326,liver
334,261,229,163.0,20.155644370746373,liver
248,345,243,194.0,21.20141504711419,liver
253,294,227,170.0,21.047565179849187,background
358,348,204,-80.0,11.586630226256467,background
335,184,225,262.0,42.82522621072771,background
322,256,248,178.0,21.70829334609241,liver
291,312,269,175.0,8.411301920630361,liver
408,222,239,169.0,9.7082439194738,liver
283,176,204,58.0,92.25237124323688,background
285,150,237,57.0,10.464224768228174,background
283,217,291,-631.0,118.74552623151746,background
199,333,250,140.0,8.411301920630361,liver
227,259,180,108.0,25.11473670974872,background
383,267,270,156.0,19.248376554920156,liver
364,252,180,41.0,13.82931668593933,background
299,288,281,170.0,26.860752037126584,liver
363,243,213,169.0,40.70012284993744,liver
221,255,199,96.0,24.68805379125702,background
388,296,280,178.0,6.557438524302,liver
222,262,214,79.0,28.818396901979124,background
209,281,226,-733.0,325.2333777458888,background
363,282,290,148.0,14.309088021254185,liver
378,214,272,143.0,11.146748404803978,liver
402,336,251,-122.0,7.826237921249264,background
377,262,287,157.0,12.767145334803704,liver
