x,y,z,value,magnitude,label
233,301,296,104.0,35.29518380742619,liver
257,163,270,47.0,14.857657958103626,background
321,385,262,94.0,13.729530217745982,liver
265,324,298,98.0,17.698870020427858,liver
364,302,252,101.0,36.53080891521566,liver
389,361,281,72.0,50.54206169122902,liver
330,321,273,86.0,29.660579899927782,liver
158,292,275,24.0,16.99264546796643,background
387,310,262,74.0,32.67644411498901,liver
329,350,280,101.0,21.37755832643195,liver
226,346,264,63.0,27.40437921208944,liver
191,360,285,57.0,7.826237921249264,liver
337,239,277,55.0,57.34326464372254,liver
144,194,234,169.0,27.299267389437397,background
120,240,303,-83.0,23.18404623873926,background
376,200,267,95.0,18.23458252881047,liver
426,289,312,96.0,21.11279233071741,liver
404,223,307,89.0,48.605555238058955,liver
336,353,276,123.0,22.538855339169288,liver
351,319,245,74.0,30.967725134404045,liver
177,394,245,-420.0,185.64280217665322,background
289,251,257,107.0,32.08192637607661,background
224,361,292,149.0,37.8021163428716,liver
374,265,245,106.0,27.65863337187866,liver
372,157,225,14.0,19.209372712298546,background
349,307,307,107.0,8.73212459828649,liver
335,314,266,87.0,24.78911051248108,liver
354,264,242,119.0,11.180339887498949,liver
384,173,258,-83.0,13.77497731395591,background
348,188,302,104.0,37.78888725538237,liver
210,366,248,39.0,33.70089019595773,background
274,317,324,168.0,39.931190816202815,background
215,378,283,108.0,27.793884219374593,liver
383,276,237,96.0,29.516944286290883,liver
418,326,285,117.0,25.099800796022265,liver
371,280,285,111.0,26.086394921491163,liver
371,329,269,87.0,13.105342422081156,liver
434,246,266,103.0,12.31868499475492,liver
372,203,267,107.0,15.107944929738128,liver
325,380,285,85.0,12.854960132182441,liver
371,220,265,99.0,29.47032405658275,liver
340,268,245,98.0,37.456641600656084,liver
429,337,296,-27.0,57.956880523368405,background
214,195,292,-51.0,14.159802258506296,background
411,298,262,107.0,19.493588689617926,liver
200,309,290,71.0,25.743931323712,liver
259,292,314,78.0,19.0,background
373,340,238,91.0,24.428467000612216,liver
367,240,249,112.0,21.37755832643195,liver
417,296,270,80.0,20.904544960366874,liver
381,327,315,80.0,8.616843969807043,liver
157,306,242,-74.0,31.945265689926575,background
349,393,327,-97.0,16.91892431568863,background
378,310,232,110.0,35.16390194503448,liver
210,338,282,39.0,16.263455967290593,liver
269,284,295,93.0,34.044089061098404,liver
248,303,232,129.0,18.350749303502567,background
369,325,230,98.0,37.99671038392666,liver
226,175,225,1.0,11.01135777277262,background
383,276,272,85.0,25.124689052802225,liver
373,210,310,82.0,96.11061335773485,liver
269,352,287,63.0,15.157506391224118,liver
360,254,259,112.0,22.726636354727024,liver
367,210,269,88.0,23.2379000772445,liver
296,377,327,-24.0,38.787884706438945,background
254,253,278,145.0,31.9100297712177,background
259,294,296,89.0,32.931747600150224,liver
413,228,247,67.0,5.722761571129799,liver
339,366,308,-74.0,27.124711980037688,background
225,383,253,108.0,20.808652046684813,liver
423,215,250,103.0,19.868316486305527,liver
198,346,267,76.0,20.627651344736268,liver
344,244,271,145.0,22.726636354727024,liver
253,364,275,69.0,34.219877264537345,liver
367,323,222,47.0,17.153716798408443,background
328,309,304,86.0,23.005434140654682,liver
324,288,256,70.0,32.94313282005827,liver
173,284,286,70.0,21.598611066455177,liver
352,213,298,82.0,29.368350311176826,liver
389,237,277,128.0,11.832159566199232,liver
245,278,302,-68.0,31.192947920964443,background
331,271,308,109.0,35.4471437495322,liver
402,200,263,104.0,19.059118552545918,liver
218,200,261,-92.0,10.111874208078342,background
426,314,276,125.0,50.02999100539596,liver
301,355,302,86.0,42.746344872983,liver
413,320,255,79.0,17.7341478509682,liver
288,348,279,87.0,11.789826122551595,liver
322,344,266,83.0,22.0,liver
340,260,293,121.0,41.34307680857824,liver
414,300,263,109.0,21.6043977004683,liver
314,365,316,-90.0,10.136567466356647,background
192,209,297,-99.0,14.396180048887969,background
338,320,276,86.0,24.839484696748443,liver
206,281,313,123.0,15.132745950421556,background
318,222,242,-90.0,40.80441152620633,background
334,251,269,145.0,18.560711193270585,liver
243,388,275,112.0,6.519202405202649,liver
322,227,264,44.0,27.285527299284507,background
299,317,303,103.0,45.088801270381985,liver
436,221,256,112.0,21.937410968480304,liver
376,245,248,111.0,16.393596310755,liver
367,333,288,80.0,14.84082207965583,liver
354,362,268,114.0,26.6786431439082,liver
440,382,220,-979.0,12.479983974348684,background
254,379,268,84.0,18.103866990231673,liver
243,357,267,119.0,23.059705115200412,liver
348,393,241,-6.0,46.18711941656461,background
405,227,258,111.0,9.72111104761179,liver
435,345,288,36.0,23.42007685726074,background
402,303,275,79.0,19.84313483298443,liver
399,317,271,107.0,7.745966692414834,liver
350,300,317,59.0,52.815717357619974,liver
271,371,304,-12.0,77.78817390837762,background
393,312,256,92.0,7.0,liver
396,298,299,111.0,18.634645153584223,liver
400,244,252,97.0,17.11724276862369,liver
397,359,282,-89.0,21.633307652783937,background
164,329,243,-6.0,33.42902930089356,background
341,265,264,99.0,17.219175357722563,liver
204,323,289,53.0,12.519984025548915,liver
320,211,285,72.0,61.1330516169445,liver
386,345,238,107.0,21.828879952943073,liver
283,351,286,100.0,23.243278598338918,liver
195,235,298,5.0,50.490098039120504,background
203,252,268,-94.0,35.02142201567492,background
177,314,300,138.0,55.80546568213547,background
314,236,260,65.0,53.68659050451984,background
376,225,279,102.0,34.41293361513953,liver
233,330,218,-86.0,27.90161285660741,background
265,287,262,79.0,23.205602771744587,liver
353,270,254,113.0,24.515301344262525,liver
311,344,268,110.0,13.765899897936205,liver
362,231,302,96.0,8.73212459828649,liver
321,330,276,102.0,40.90232267243512,liver
158,331,220,-1.0,89.26505475268584,background
226,251,295,-32.0,14.773286702694158,background
340,212,286,93.0,14.7648230602334,liver
344,371,281,82.0,34.219877264537345,liver
248,387,266,91.0,34.899856733230294,liver
269,215,263,73.0,47.085029467974216,background
381,258,233,93.0,27.16615541441225,liver
440,278,291,121.0,21.37755832643195,liver
255,326,264,49.0,34.31471987354698,liver
348,303,262,135.0,19.209372712298546,liver
275,380,236,-107.0,18.418740456393863,background
374,288,311,75.0,25.3229145242012,liver
351,309,242,109.0,29.381116384507923,liver
276,181,274,246.0,54.74714604433733,background
396,239,269,85.0,19.615045245933032,liver
248,370,220,-95.0,23.874672772626646,background
197,285,286,79.0,28.631276604440817,liver
427,384,253,-98.0,18.131464364468744,background
353,281,237,101.0,23.76446927663229,liver
403,216,299,98.0,28.613807855648993,liver
325,226,250,-26.0,17.81852968120546,background
283,395,279,63.0,27.874719729532707,liver
428,221,290,82.0,30.919249667480614,liver
405,287,289,90.0,23.542514733987108,liver
394,297,260,126.0,14.256577429383253,liver
325,273,277,83.0,7.952986860293433,liver
445,203,220,-73.0,20.043702252827444,background
407,261,262,83.0,17.69180601295413,liver
375,289,228,77.0,24.748737341529164,liver
444,394,302,-993.0,9.041570660012562,background
413,260,243,126.0,15.75595125658873,liver
298,363,290,106.0,10.758717395675006,liver
271,380,278,123.0,10.618380290797651,liver
187,369,270,97.0,6.652067347825035,liver
395,232,256,96.0,29.483045975611137,liver
334,175,319,69.0,8.261355820929152,background
258,392,267,146.0,26.386549603917523,liver
218,330,293,113.0,45.24378410345447,liver
356,311,241,83.0,36.803532439155894,liver
168,171,229,-33.0,17.233687939614086,background
124,288,250,-75.0,24.06761309311748,background
385,321,258,109.0,15.329709716755891,liver
202,388,239,-100.0,17.4928556845359,background
380,284,256,73.0,8.246211251235321,liver
199,308,294,50.0,86.19599758689495,background
399,282,249,104.0,41.027429848821875,liver
223,392,266,57.0,37.589892258425,liver
162,327,248,8.0,40.0156219494337,background
214,353,266,95.0,10.0,liver
343,164,250,31.0,19.1049731745428,background
404,224,327,-560.0,86.03487664894976,background
118,352,281,-2.0,39.89674172159927,background
306,294,292,51.0,33.88583774971485,liver
424,164,309,-53.0,27.28094573140748,background
357,350,287,98.0,33.74537005279391,liver
218,392,230,-99.0,14.933184523068078,background
134,194,316,-818.0,30.53686296920494,background
398,188,263,91.0,15.22333734763833,liver
186,287,295,38.0,51.710733895391584,background
274,341,266,87.0,24.310491562286437,liver
324,231,287,109.0,34.91776052383658,liver
364,321,285,100.0,26.949025956423732,liver
297,309,291,109.0,18.411952639521967,liver
145,329,270,-7.0,67.93931115341103,background
314,293,290,109.0,41.608292442733095,liver
263,355,280,89.0,23.08679276123039,liver
349,211,287,109.0,34.38386249390839,liver
438,331,220,126.0,36.44859393721519,liver
240,204,291,1.0,25.436194683953808,background
374,225,262,97.0,32.52306873589883,liver
408,168,313,30.0,7.681145747868608,background
418,304,306,80.0,17.60681686165901,liver
222,246,298,-37.0,40.75230054855799,background
384,323,271,92.0,33.31666249791537,liver
447,193,231,1.0,17.635192088548397,background
416,182,276,106.0,18.634645153584223,liver
135,287,287,86.0,19.87460691435179,liver
334,346,228,18.0,8.5,background
356,256,290,128.0,5.0,liver
341,316,318,90.0,59.55669567731239,liver
363,272,260,64.0,25.01499550269798,liver
223,213,250,-100.0,28.8704000665041,background
381,330,221,-83.0,28.191310718020897,background
407,316,259,92.0,17.342145196024624,liver
427,277,269,98.0,30.0,liver
399,317,306,85.0,30.95965116082544,liver
372,303,275,75.0,11.124297730643494,liver
373,244,240,71.0,20.426698215815495,liver
422,162,255,23.0,15.596473960482221,background
303,335,312,-56.0,14.0,background
360,319,236,98.0,21.880356487041066,liver
202,367,254,103.0,42.60575078554537,liver
122,239,228,-30.0,38.82975663070785,background
391,367,243,100.0,9.810708435174291,liver
411,300,238,84.0,12.90348790056394,liver
275,301,293,84.0,43.666348599350506,liver
137,309,217,87.0,28.434134416225863,background
224,350,264,113.0,17.592612085759182,liver
255,327,274,136.0,33.54101966249684,liver
274,371,261,-6.0,33.421549934136806,background
396,332,291,114.0,24.879710609249457,liver
374,281,306,110.0,28.293108701590217,liver
130,166,238,-61.0,11.368817000902073,background
310,267,320,163.0,17.57128339080558,background
322,285,263,77.0,37.48332962798263,liver
310,315,319,207.0,103.33924714260309,background
252,257,294,25.0,14.713938969562161,background
303,287,262,85.0,46.357307945997036,liver
197,365,285,58.0,50.806003582253936,liver
196,197,320,-437.0,354.38538344576233,background
257,267,261,-59.0,75.3657747256671,background
254,317,284,64.0,31.768695283250146,liver
153,198,246,129.0,16.740669042783207,background
427,219,281,88.0,19.35846068260594,liver
326,266,254,111.0,17.131841699011815,liver
287,252,221,129.0,14.99166435056495,background
414,323,262,101.0,19.94367067517913,liver
384,302,284,78.0,24.53059314407216,liver
252,346,290,112.0,18.398369492974098,liver
225,224,256,-76.0,35.731638641405745,background
289,334,292,66.0,17.542804792848834,liver
354,229,302,94.0,9.82344135219425,liver
395,282,316,93.0,10.523782589924593,liver
180,298,288,91.0,23.41473894793619,liver
249,344,276,86.0,12.103718436910205,liver
383,292,286,87.0,25.0,liver
231,351,281,83.0,42.21670285562339,liver
357,287,310,114.0,30.99193443462347,liver
390,259,253,132.0,31.898275815473163,liver
312,260,268,136.0,44.17861473609149,background
215,186,313,-76.0,66.90478308760892,background
368,349,254,116.0,32.31872522238462,liver
374,306,274,96.0,15.660459763365825,liver
390,274,287,82.0,33.75277766347534,liver
234,343,283,141.0,32.526911934581186,liver
346,323,244,18.0,7.745966692414834,background
442,269,297,62.0,22.978250586152114,liver
177,357,299,-39.0,17.48570845004571,background
325,232,288,113.0,32.37282811247729,liver
304,176,240,-12.0,68.49270034098524,background
407,300,278,93.0,23.8589605808803,liver
292,233,255,38.0,35.95483277669359,background
343,302,307,60.0,10.874281585465774,liver
376,343,254,97.0,24.041630560342615,liver
322,273,282,82.0,18.131464364468744,liver
448,352,328,-983.0,7.858116822750856,background
279,342,225,47.0,62.29967897188556,background
392,261,278,79.0,23.701265788982663,liver
258,394,266,93.0,22.901964981197573,liver
258,309,300,58.0,56.4668044075455,liver
236,367,255,140.0,11.157956802210698,liver
317,310,292,108.0,26.781523481684157,liver
410,165,221,-21.0,47.80690326720609,background
377,318,307,104.0,22.978250586152114,liver
443,387,312,-986.0,10.712142642814275,background
202,334,261,81.0,8.74642784226795,background
325,370,237,28.0,11.379806676741042,background
430,267,252,72.0,20.266968199511243,liver
261,176,313,165.0,23.595550427993835,background
137,289,220,67.0,30.041637771599603,background
376,173,235,-97.0,21.754309917807092,background
201,358,221,-635.0,402.1035314443284,background
338,272,242,56.0,22.655021518418383,liver
434,302,273,111.0,18.621224449536072,liver
356,306,318,82.0,27.7173231030704,liver
403,370,275,-10.0,71.09852319141376,background
164,280,260,35.0,24.346457647879703,background
252,288,281,109.0,30.618621784789728,liver
309,176,290,1.0,10.758717395675006,background
311,314,271,23.0,45.26864256855953,liver
370,183,272,80.0,16.522711641858304,liver
383,360,265,119.0,17.979154596365202,liver
213,284,237,-45.0,83.35616353935683,background
267,304,272,134.0,15.394804318340652,liver
325,372,312,-59.0,8.231038816577165,background
243,188,316,349.0,178.3661963489719,background
369,267,317,74.0,16.15549442140351,liver
211,282,278,98.0,66.72705598181295,liver
378,311,326,92.0,20.09353129741012,liver
444,232,283,113.0,13.536986370680884,liver
425,327,304,56.0,23.11384866265244,background
437,284,288,123.0,26.362852652928137,liver
234,354,269,91.0,24.515301344262525,liver
246,306,300,41.0,56.632587791835896,background
237,366,259,90.0,13.919410907075054,liver
382,184,287,135.0,23.39337513057917,liver
302,243,315,69.0,13.96424004376894,background
438,216,285,118.0,38.13462993133669,liver
252,305,282,48.0,19.403607911932255,liver
380,262,265,99.0,26.78619047195775,liver
328,263,279,123.0,45.68369512200168,liver
317,269,264,81.0,54.740295943664755,liver
158,237,238,-24.0,24.27447218787671,background
346,264,270,75.0,18.398369492974098,liver
357,316,288,83.0,22.377444000600246,liver
348,309,314,63.0,18.027756377319946,liver
330,360,289,120.0,29.8496231131986,liver
328,235,320,-814.0,38.11167800031901,background
275,321,294,91.0,59.65106872470937,liver
184,266,310,94.0,21.224985276791124,background
355,299,314,107.0,35.46477125261067,liver
399,332,256,87.0,19.44222209522358,liver
428,281,300,107.0,17.109938632268673,liver
289,342,281,113.0,29.197602641312866,liver
365,285,258,71.0,5.545268253204709,liver
155,293,217,-8.0,50.18714974971183,background
154,336,242,-54.0,31.04834939252005,background
436,323,222,102.0,22.638462845343543,liver
286,349,303,80.0,63.73186016428518,liver
391,387,275,0.0,86.4783209827758,background
402,297,283,94.0,26.828156850592624,liver
369,370,241,128.0,22.638462845343543,liver
211,390,253,25.0,39.68626966596886,liver
385,278,258,90.0,49.175705383857995,liver
448,361,279,-85.0,143.86712619636216,background
404,359,239,116.0,27.640549922170507,liver
321,166,266,51.0,23.727621035409346,background
428,287,290,86.0,18.418740456393863,liver
136,209,242,-19.0,46.869499677295465,background
225,308,266,85.0,20.506096654409877,liver
201,302,289,76.0,64.56779382943171,liver
172,319,319,76.0,28.77498913987632,background
383,271,289,103.0,5.291502622129181,liver
188,158,310,115.0,24.01041440708594,background
235,170,308,-11.0,24.407990494917847,background
214,344,283,91.0,19.67866865415443,liver
189,315,222,5.0,37.808729150819126,background
353,174,217,-101.0,10.828203913853857,background
305,381,269,122.0,25.89884167293974,liver
267,385,243,-92.0,14.239030865898142,background
337,172,293,72.0,25.06990227344335,liver
375,324,327,53.0,60.833789952624194,liver
276,323,216,-28.0,53.54203955771577,background
235,280,240,-97.0,50.68037095365423,background
336,255,309,95.0,44.83302354291979,liver
408,271,266,106.0,5.809475019311125,liver
414,288,280,100.0,14.247806848775006,liver
324,322,295,129.0,29.116146723081336,liver
180,294,280,86.0,21.017849556983702,liver
249,342,215,-53.0,13.162446581088183,background
272,318,245,-68.0,50.32395056034453,background
343,299,244,77.0,28.30194339616981,liver
376,242,255,91.0,34.106451002706216,liver
369,209,288,103.0,25.01499550269798,liver
356,195,275,92.0,25.104780421266383,liver
269,369,291,114.0,16.56804152578089,liver
161,333,298,359.0,82.19641111386798,background
379,199,261,20.0,64.03905058634146,liver
371,320,260,79.0,19.90602923739438,liver
169,174,246,110.0,46.37078821844632,background
393,208,273,117.0,13.74772708486752,liver
434,393,227,-907.0,29.88728826775691,background
309,282,277,126.0,9.810708435174291,liver
369,286,311,101.0,16.507574019219177,liver
253,289,268,88.0,17.881554742247666,liver
153,296,266,36.0,46.31684358848301,background
179,352,270,135.0,48.16637831516918,liver
148,241,216,132.0,12.854960132182441,background
315,276,259,58.0,18.894443627691185,liver
431,263,303,108.0,29.816103031751148,liver
369,197,277,118.0,5.766281297335398,liver
306,267,306,111.0,37.12815643147395,background
379,376,272,-82.0,22.4610774452162,background
166,393,300,9.0,51.198144497628036,background
351,280,280,83.0,29.841246622753548,liver
421,291,290,118.0,33.75277766347534,liver
400,317,315,122.0,18.405162319305962,liver
118,192,237,44.0,28.78367592924851,background
286,377,287,98.0,23.515952032609693,liver
318,164,326,-30.0,16.294170736800325,background
201,312,268,114.0,30.83018001893599,liver
403,210,275,102.0,8.48528137423857,liver
442,393,270,-981.0,18.540496217739157,background
375,297,227,110.0,38.49675310984031,liver
417,353,240,-67.0,57.86838515113412,background
358,345,304,53.0,92.96101333354753,background
412,224,253,91.0,15.508062419270823,liver
437,280,289,80.0,4.9749371855331,liver
442,383,283,-846.0,7.810249675906654,background
448,223,323,-36.0,16.20185174601965,background
352,195,291,107.0,16.454482671904334,liver
294,323,283,91.0,24.08318915758459,liver
295,274,248,90.0,37.73923687622737,background
230,314,290,90.0,22.483327155917117,liver
397,260,288,97.0,8.774964387392123,liver
367,304,304,94.0,32.70703288285258,liver
259,192,305,240.0,81.447836067019,background
420,180,295,37.0,45.79301256742124,background
228,378,255,110.0,32.95830699535399,liver
314,356,268,97.0,23.911294402436685,liver
263,374,311,-97.0,46.273642605699415,background
274,319,222,-12.0,50.08991914547278,background
302,313,299,168.0,19.4164878389476,liver
176,321,280,79.0,30.83828789021855,liver
321,271,250,63.0,50.004999750025,liver
259,278,272,71.0,32.71849629796577,liver
393,314,291,101.0,11.40175425099138,liver
153,379,305,-97.0,6.726812023536855,background
350,251,250,107.0,31.788362650504666,liver
298,296,282,108.0,12.84523257866513,liver
398,174,307,67.0,18.940696924875812,background
380,373,214,63.0,89.4371287553441,background
180,356,284,114.0,31.10868046060456,liver
339,319,304,97.0,37.5632799419859,liver
419,222,292,97.0,14.866068747318506,liver
302,176,274,403.0,128.83225527793883,background
373,226,305,73.0,20.946360065653412,liver
419,329,293,100.0,24.88473427625861,liver
115,316,227,46.0,33.5670969849941,background
318,202,290,112.0,9.0,liver
371,310,267,73.0,20.445048300260872,liver
174,207,314,-88.0,123.83961401748634,background
138,178,257,-64.0,13.152946437965905,background
323,385,285,80.0,26.277366686941825,liver
153,286,280,78.0,32.33032632065442,liver
317,314,283,110.0,18.45941494197473,liver
353,225,259,104.0,46.76537180435969,liver
208,370,276,115.0,31.523800532296228,liver
361,364,270,111.0,8.674675786448736,liver
367,320,325,52.0,19.41004894378167,liver
161,280,277,40.0,44.8608961123159,background
361,335,253,100.0,25.782746168707476,liver
189,349,258,50.0,26.485845276298054,background
396,359,299,-22.0,9.367496997597597,background
252,282,314,116.0,20.24228247999716,background
295,253,229,97.0,49.06118628814432,background
340,321,306,57.0,40.629422836166405,liver
326,244,273,63.0,10.988630487917955,liver
191,311,268,-31.0,48.964272689380365,background
194,297,317,109.0,17.014699527173555,background
394,198,303,114.0,8.276472678623424,liver
128,312,292,19.0,55.594514117851595,background
406,162,301,646.0,244.5874076889487,background
399,281,277,112.0,38.18703968626005,liver
370,159,283,80.0,20.068632240389476,liver
329,354,237,26.0,37.5,background
327,356,266,98.0,27.0,liver
400,300,297,117.0,42.92726406376256,liver
370,220,242,142.0,33.70089019595773,background
404,254,286,92.0,9.082951062292475,liver
381,220,292,116.0,14.688430821568382,liver
276,333,263,78.0,35.4471437495322,liver
434,223,293,86.0,37.255872020394314,liver
308,302,271,124.0,68.75136362284024,liver
328,337,239,34.0,18.452642087245934,background
397,320,279,100.0,18.309833423600555,liver
376,342,257,87.0,14.212670403551895,liver
167,232,291,79.0,40.18395202067612,background
422,324,328,-861.0,39.604292696625706,background
212,317,292,62.0,35.19232870953555,liver
431,318,237,111.0,27.937430089397985,liver
181,306,291,75.0,34.85685011586675,liver
384,351,300,-32.0,42.26405091800832,background
382,306,245,86.0,11.74734012447073,liver
308,384,288,86.0,18.418740456393863,liver
407,253,300,94.0,15.524174696260024,liver
439,264,300,62.0,27.667670664513846,liver
391,299,247,82.0,24.834451876375287,liver
207,325,217,-115.0,32.69938837348491,background
397,324,248,103.0,28.61817604250837,liver
341,384,277,112.0,24.62214450449026,liver
376,210,264,86.0,15.524174696260024,liver
273,159,325,261.0,61.806148561449774,background
370,283,294,79.0,18.774983355518586,liver
254,387,236,-110.0,24.176434807473164,background
275,327,288,95.0,34.132096331752024,liver
164,232,316,112.0,25.219040425836983,background
254,315,270,65.0,12.757350822173073,liver
360,397,298,119.0,20.20519735117675,background
407,359,232,118.0,22.555487137279922,liver
252,320,258,59.0,56.870466852312724,liver
375,306,235,95.0,24.77397828367499,liver
234,362,281,90.0,28.648734701553575,liver
383,304,271,98.0,22.983689869122408,liver
196,216,261,-55.0,35.23137805990563,background
367,212,283,87.0,22.555487137279922,liver
196,192,299,14.0,94.01595609256974,background
312,273,320,168.0,20.168044030098706,background
191,304,304,111.0,33.301651610693426,background
357,208,264,100.0,11.10180165558726,liver
341,266,292,115.0,13.057564857200596,liver
403,192,240,-85.0,17.76935564391686,background
285,369,261,53.0,31.96482441684922,liver
354,216,288,112.0,24.576411454889016,liver
424,258,287,128.0,12.776932339180638,liver
409,245,271,96.0,15.149257407543116,liver
403,232,244,75.0,20.24228247999716,liver
339,344,271,120.0,25.5049014897137,liver
164,311,313,131.0,32.13642792844283,background
344,336,303,39.0,42.728795910954474,liver
450,197,276,10.0,22.28788908802267,background
366,297,277,119.0,13.910427743243556,liver
427,215,261,104.0,12.82575533838066,liver
263,323,282,23.0,29.59307351391538,liver
328,376,262,99.0,6.164414002968976,liver
120,241,274,-59.0,77.03408336574142,background
219,183,234,-100.0,34.19795315512319,background
320,336,259,27.0,95.1643315533714,background
369,296,276,109.0,27.906092524751653,liver
398,388,300,-99.0,32.12864765283469,background
133,314,244,-64.0,56.79788728465171,background
400,254,278,119.0,27.440845468024488,liver
231,334,284,83.0,13.322912594474229,liver
388,298,274,111.0,32.58066911528982,liver
260,375,299,63.0,49.251903516513956,liver
427,258,273,116.0,7.106335201775948,liver
422,218,258,113.0,40.317490001238916,liver
296,253,230,88.0,24.423349483639626,background
354,301,231,4.0,44.070965498840614,background
431,271,298,98.0,7.33143914930759,liver
372,187,293,102.0,19.868316486305527,liver
378,283,244,98.0,56.26055456534356,liver
336,348,269,130.0,17.89553016817328,liver
300,170,322,7.0,13.536986370680884,background
380,282,259,79.0,17.69180601295413,liver
315,291,311,-50.0,51.96392979750473,background
349,159,266,-89.0,45.149750829877235,background
224,375,319,113.0,19.313207915827967,background
172,358,275,92.0,3.0413812651491097,liver
363,365,270,87.0,13.171939872319491,liver
124,385,291,122.0,19.792675412889487,background
213,275,295,65.0,35.39420856580918,liver
302,367,287,104.0,24.9899979991996,liver
391,345,267,78.0,2.5495097567963922,liver
391,340,276,97.0,17.684739183827393,liver
379,169,321,97.0,41.26136207155552,background
168,170,225,-43.0,48.088460154178364,background
235,278,278,95.0,41.53311931459037,liver
142,324,250,-39.0,30.56141357987225,background
438,241,294,79.0,19.85572965166478,liver
375,295,258,76.0,24.974987487484352,liver
433,350,254,-3.0,30.553232234904378,background
115,161,258,144.0,9.055385138137417,background
201,269,287,94.0,56.54423047491229,liver
306,314,216,-73.0,25.71478174124758,background
372,303,319,83.0,33.529837458597974,liver
252,316,272,92.0,40.41658075592244,liver
388,289,309,53.0,26.205915362757317,liver
231,217,314,83.0,29.660579899927782,background
235,314,281,85.0,16.46207763315433,liver
